3.081, 10.495
3.284, 10.495
3.487, 10.795
3.710, 13.793
3.913, 11.694
4.137, 6.297
4.319, 6.597
4.542, 13.793
4.786, 19.790
4.989, 10.795
5.192, 20.690
5.395, 14.693
5.618, 9.895
5.821, 17.691
6.024, 7.796
6.247, 9.595
6.470, 10.495
6.673, 10.495
6.897, 14.693
7.100, 8.696
7.303, 10.795
7.526, 5.997
7.749, 15.592
7.932, 21.889
8.175, 14.693
8.399, 16.792
8.581, 15.592
8.804, 12.894
9.007, 17.091
9.231, 20.990
9.434, 10.795
9.637, 16.492
9.860, 5.997
10.063, 7.196
10.286, 5.697
10.489, 3.898
10.692, 16.792
10.915, 5.997
11.138, 23.088
11.321, 32.684
11.544, 26.687
11.747, 38.981
11.970, 50.075
12.214, 56.072
12.397, 71.964
12.620, 71.964
12.823, 69.865
13.026, 71.964
13.249, 150.225
13.472, 145.427
13.655, 205.397
13.878, 83.058
14.081, 41.979
14.325, 43.778
14.528, 50.975
14.731, 56.972
14.954, 59.970
15.137, 56.072
15.380, 56.972
15.583, 50.975
15.806, 39.880
15.989, 33.883
16.212, 59.970
16.435, 56.972
16.638, 61.769
16.841, 44.978
17.065, 39.880
17.268, 42.879
17.491, 25.787
17.694, 18.591
17.897, 18.591
18.140, 32.984
18.343, 33.883
18.566, 21.889
18.749, 19.790
18.972, 21.589
19.196, 18.891
19.399, 35.982
19.601, 29.985
19.845, 9.895
20.028, 29.985
20.231, 32.684
20.454, 16.792
20.677, 20.990
20.880, 14.993
21.083, 13.793
21.286, 14.693
21.509, 24.888
21.732, 24.588
21.935, 33.883
22.159, 47.976
22.382, 84.858
22.565, 74.963
22.788, 92.954
22.991, 102.249
23.234, 114.243
23.437, 168.516
23.640, 157.121
23.863, 145.127
24.066, 205.697
24.249, 160.120
24.493, 165.817
24.716, 205.697
24.899, 122.039
