3.161, 2.315
3.322, 10.658
3.529, 14.363
3.759, 2.302
3.944, 12.036
4.174, 12.031
4.381, 6.462
4.565, 6.459
4.795, 3.208
5.002, 5.522
5.232, 11.545
5.439, 12.932
5.623, 15.246
5.877, 5.504
6.084, 4.572
6.268, 5.495
6.498, 2.708
6.682, 0.850
6.912, 8.264
7.142, 4.086
7.372, 13.355
7.510, -0.559
7.764, 5.000
8.017, 4.067
8.201, 8.700
8.385, 15.188
8.615, 7.301
8.822, 8.687
9.029, 8.219
9.236, 5.896
9.444, 3.574
9.651, 7.279
9.835, 3.565
10.134, 2.632
10.272, 2.165
10.502, 3.551
10.732, 10.502
10.939, 14.670
11.169, 24.403
11.377, 40.163
11.584, 28.567
11.768, 43.865
11.998, 35.977
12.205, 47.101
12.435, 46.169
12.642, 53.120
12.872, 65.634
13.126, 102.723
13.287, 166.244
13.471, 226.982
13.724, 297.456
13.885, 111.517
14.138, 51.234
14.276, 54.013
14.552, 50.297
14.759, 61.421
14.967, 70.691
15.174, 60.485
15.358, 56.772
15.565, 49.812
15.818, 26.623
16.002, 45.166
16.209, 53.972
16.439, 68.805
16.646, 55.354
16.900, 34.483
17.130, 17.786
17.245, 27.057
17.475, 39.108
17.682, 16.847
17.935, 27.506
18.119, 37.703
18.349, 33.525
18.603, 20.537
18.764, 23.315
18.971, 20.529
19.201, 20.060
19.431, 20.056
19.615, 28.398
19.822, 17.729
20.029, 27.925
20.236, 17.257
20.490, 9.832
20.674, 13.538
20.835, 14.926
21.088, 9.356
21.295, 6.106
21.571, 10.273
21.732, 24.644
21.939, 46.432
22.215, 77.029
22.331, 87.692
22.561, 92.787
22.814, 78.871
23.021, 68.202
23.228, 63.561
23.458, 92.768
23.642, 111.775
23.849, 115.944
24.056, 139.587
24.287, 133.554
24.517, 157.661
24.701, 168.322
24.931, 91.346
