"date","age_col","age_group","t","weekly_reported","lag_weekly","log_growth"
2022-09-19,"inc_1_1","[0,5)",1,0.22727478482511,NA,0.204796089168771
2022-09-19,"inc_2_1","[5,18)",1,1.81336082253795,NA,1.03437979093631
2022-09-19,"inc_3_1","[18,65)",1,2.73985770958382,NA,1.31904756513687
2022-09-19,"inc_4_1","65+",1,0.580996818192635,NA,0.458055545696932
2022-09-26,"inc_1_1","[0,5)",2,0.569378169959156,0.22727478482511,0.245883381645261
2022-09-26,"inc_2_1","[5,18)",2,6.33612135870304,1.81336082253795,0.95843048677947
2022-09-26,"inc_3_1","[18,65)",2,5.5535888767592,2.73985770958382,0.560965254572785
2022-09-26,"inc_4_1","65+",2,1.16307718357958,0.580996818192635,0.313476284215514
2022-10-03,"inc_1_1","[0,5)",3,1.39910619422353,0.569378169959156,0.424416778101134
2022-10-03,"inc_2_1","[5,18)",3,17.4323704610398,6.33612135870304,0.92129810539345
2022-10-03,"inc_3_1","[18,65)",3,13.0986076917309,5.5535888767592,0.766063227531524
2022-10-03,"inc_4_1","65+",3,2.69615656472183,1.16307718357958,0.535761683554719
2022-10-10,"inc_1_1","[0,5)",4,3.59055993670597,1.39910619422353,0.648905758284792
2022-10-10,"inc_2_1","[5,18)",4,46.0201789707114,17.4323704610398,0.936468466263233
2022-10-10,"inc_3_1","[18,65)",4,33.4996791865891,13.0986076917309,0.894873977813456
2022-10-10,"inc_4_1","65+",4,6.86136143832072,2.69615656472183,0.75466628895694
2022-10-17,"inc_1_1","[0,5)",5,8.07559483339527,3.59055993670597,0.68158691718253
2022-10-17,"inc_2_1","[5,18)",5,91.2968910906107,46.0201789707114,0.674433608910461
2022-10-17,"inc_3_1","[18,65)",5,79.576829705512,33.4996791865891,0.848261110493445
2022-10-17,"inc_4_1","65+",5,16.8950789732902,6.86136143832072,0.822565954932524
2022-10-24,"inc_1_1","[0,5)",6,8.94556721755791,8.07559483339527,0.0915380217477574
2022-10-24,"inc_2_1","[5,18)",6,63.883906965587,91.2968910906107,-0.352410831953633
2022-10-24,"inc_3_1","[18,65)",6,102.878353571754,79.576829705512,0.254009401792361
2022-10-24,"inc_4_1","65+",6,24.2534034928321,16.8950789732902,0.344435181076471
2022-10-31,"inc_1_1","[0,5)",7,16.2792837216682,8.94556721755791,0.552381365094183
2022-10-31,"inc_2_1","[5,18)",7,171.624991892306,63.883906965587,0.978521938433069
2022-10-31,"inc_3_1","[18,65)",7,160.004171105655,102.878353571754,0.438209734796976
2022-10-31,"inc_4_1","65+",7,34.4493446737993,24.2534034928321,0.33914382844467
2022-11-07,"inc_1_1","[0,5)",8,35.4795988477832,16.2792837216682,0.747244857424069
2022-11-07,"inc_2_1","[5,18)",8,419.149836717365,171.624991892306,0.889489836982405
2022-11-07,"inc_3_1","[18,65)",8,343.175034291833,160.004171105655,0.759720076446465
2022-11-07,"inc_4_1","65+",8,71.8386744926791,34.4493446737993,0.720142290296553
2022-11-14,"inc_1_1","[0,5)",9,70.0212902245162,35.4795988477832,0.666226525760227
2022-11-14,"inc_2_1","[5,18)",9,802.861810398795,419.149836717365,0.64881597504811
2022-11-14,"inc_3_1","[18,65)",9,701.691444054011,343.175034291833,0.713767533724027
2022-11-14,"inc_4_1","65+",9,148.352622887097,71.8386744926791,0.718063049349637
2022-11-21,"inc_1_1","[0,5)",10,110.596671393482,70.0212902245162,0.451911528870396
2022-11-21,"inc_2_1","[5,18)",10,1140.37344791252,802.861810398795,0.350560218302617
2022-11-21,"inc_3_1","[18,65)",10,1188.20412463941,701.691444054011,0.526121677225272
2022-11-21,"inc_4_1","65+",10,258.593845776567,148.352622887097,0.552808171463209
2022-11-28,"inc_1_1","[0,5)",11,139.834036471615,110.596671393482,0.232690927535389
2022-11-28,"inc_2_1","[5,18)",11,1201.40139353483,1140.37344791252,0.052088402303699
2022-11-28,"inc_3_1","[18,65)",11,1728.68100137081,1188.20412463941,0.374652718685093
2022-11-28,"inc_4_1","65+",11,389.702202117336,258.593845776567,0.408827360396174
2022-12-05,"inc_1_1","[0,5)",12,150.722278498608,139.834036471615,0.0744695836801883
2022-12-05,"inc_2_1","[5,18)",12,1043.31789050652,1201.40139353483,-0.140956782482807
2022-12-05,"inc_3_1","[18,65)",12,2254.33836331188,1728.68100137081,0.265363012711268
2022-12-05,"inc_4_1","65+",12,543.761933321146,389.702202117336,0.332403241252202
2022-12-12,"inc_1_1","[0,5)",13,112.994596184709,150.722278498608,-0.285900689112227
2022-12-12,"inc_2_1","[5,18)",13,666.187593201843,1043.31789050652,-0.448047959365724
2022-12-12,"inc_3_1","[18,65)",13,2012.21818495245,2254.33836331188,-0.113565483208775
2022-12-12,"inc_4_1","65+",13,530.153718278419,543.761933321146,-0.0252974120039805
2022-12-19,"inc_1_1","[0,5)",14,80.5502360739198,112.994596184709,-0.334931821483099
2022-12-19,"inc_2_1","[5,18)",14,363.891845341008,666.187593201843,-0.603470260012103
2022-12-19,"inc_3_1","[18,65)",14,1507.73310957331,2012.21818495245,-0.288464230352095
2022-12-19,"inc_4_1","65+",14,457.606609526044,530.153718278419,-0.146858684912918
2022-12-26,"inc_1_1","[0,5)",15,55.410228634121,80.5502360739198,-0.368568723077861
2022-12-26,"inc_2_1","[5,18)",15,203.946665234072,363.891845341008,-0.576851219840021
2022-12-26,"inc_3_1","[18,65)",15,1051.18529776676,1507.73310957331,-0.36040106102003
2022-12-26,"inc_4_1","65+",15,365.148936045472,457.606609526044,-0.225152603004478
2023-01-02,"inc_1_1","[0,5)",16,27.5840976177915,55.410228634121,-0.679799964986185
2023-01-02,"inc_2_1","[5,18)",16,112.256967449235,203.946665234072,-0.593090490497287
2023-01-02,"inc_3_1","[18,65)",16,600.754262176039,1051.18529776676,-0.558775356742466
