"date","age_col","age_group","t","weekly_reported","lag_weekly","log_growth"
2022-09-19,"inc_1_1","[0,5)",1,0.180827385433642,NA,0.166215366866173
2022-09-19,"inc_2_1","[5,18)",1,1.34708550923857,NA,0.853174349625986
2022-09-19,"inc_3_1","[18,65)",1,3.37968821606117,NA,1.47697753830701
2022-09-19,"inc_4_1","65+",1,0.725646528671827,NA,0.545601779493681
2022-09-26,"inc_1_1","[0,5)",2,0.465265992118287,0.180827385433642,0.215821423707865
2022-09-26,"inc_2_1","[5,18)",2,4.62341377294123,1.34708550923857,0.873764562774613
2022-09-26,"inc_3_1","[18,65)",2,7.2531365066035,3.37968821606117,0.633615772407088
2022-09-26,"inc_4_1","65+",2,1.55293531666096,0.725646528671827,0.391642022236694
2022-10-03,"inc_1_1","[0,5)",3,1.12077469969076,0.465265992118287,0.369744655741091
2022-10-03,"inc_2_1","[5,18)",3,12.3012807733177,4.62341377294123,0.860921416936374
2022-10-03,"inc_3_1","[18,65)",3,16.8265901176963,7.2531365066035,0.770097858771428
2022-10-03,"inc_4_1","65+",3,3.55475049668126,1.55293531666096,0.578926951780152
2022-10-10,"inc_1_1","[0,5)",4,2.7713779912162,1.12077469969076,0.575659003271948
2022-10-10,"inc_2_1","[5,18)",4,31.2495823876051,12.3012807733177,0.88564476459942
2022-10-10,"inc_3_1","[18,65)",4,41.4077279561516,16.8265901176963,0.866639439261269
2022-10-10,"inc_4_1","65+",4,8.70969913254066,3.55475049668126,0.756954542992431
2022-10-17,"inc_1_1","[0,5)",5,6.07965911455135,2.7713779912162,0.629785309297178
2022-10-17,"inc_2_1","[5,18)",5,60.6964843479267,31.2495823876051,0.648721855577257
2022-10-17,"inc_3_1","[18,65)",5,95.2854524777096,41.4077279561516,0.819986634032272
2022-10-17,"inc_4_1","65+",5,21.0978528785619,8.70969913254066,0.822355152484712
2022-10-24,"inc_1_1","[0,5)",6,7.4183768460248,6.07965911455135,0.173191277155497
2022-10-24,"inc_2_1","[5,18)",6,47.2505760045524,60.6964843479267,-0.245819183881727
2022-10-24,"inc_3_1","[18,65)",6,131.760269824965,95.2854524777096,0.321227776497316
2022-10-24,"inc_4_1","65+",6,32.8119901406558,21.0978528785619,0.42533502848592
2022-10-31,"inc_1_1","[0,5)",7,13.9313738505148,7.4183768460248,0.573047590736278
2022-10-31,"inc_2_1","[5,18)",7,130.126243594431,47.2505760045524,0.999752785077167
2022-10-31,"inc_3_1","[18,65)",7,218.687792143945,131.760269824965,0.503662392543684
2022-10-31,"inc_4_1","65+",7,48.4946416053269,32.8119901406558,0.381048935844122
2022-11-07,"inc_1_1","[0,5)",8,29.8910503700015,13.9313738505148,0.727001883137425
2022-11-07,"inc_2_1","[5,18)",8,313.85698906625,130.126243594431,0.875957982061709
2022-11-07,"inc_3_1","[18,65)",8,461.623911610485,218.687792143945,0.744707026244708
2022-11-07,"inc_4_1","65+",8,99.4942730624858,48.4946416053269,0.708236328104866
2022-11-14,"inc_1_1","[0,5)",9,58.1316403741293,29.8910503700015,0.649299641359775
2022-11-14,"inc_2_1","[5,18)",9,599.942111426402,313.85698906625,0.646380076703339
2022-11-14,"inc_3_1","[18,65)",9,924.0005662708,461.623911610485,0.692879911632114
2022-11-14,"inc_4_1","65+",9,201.632674861658,99.4942730624858,0.701294115086369
2022-11-21,"inc_1_1","[0,5)",10,91.9432904364507,58.1316403741293,0.452223375635217
2022-11-21,"inc_2_1","[5,18)",10,872.621925442606,599.942111426402,0.374149093006738
2022-11-21,"inc_3_1","[18,65)",10,1551.17127259624,924.0005662708,0.517615701011777
2022-11-21,"inc_4_1","65+",10,350.086163488895,201.632674861658,0.549636816856969
2022-11-28,"inc_1_1","[0,5)",11,119.923480637537,91.9432904364507,0.263168427219182
2022-11-28,"inc_2_1","[5,18)",11,965.77399192826,872.621925442606,0.101317044795318
2022-11-28,"inc_3_1","[18,65)",11,2264.93325779542,1551.17127259624,0.378331936692394
2022-11-28,"inc_4_1","65+",11,535.745187639924,350.086163488895,0.424491797614402
2022-12-05,"inc_1_1","[0,5)",12,133.861236517985,119.923480637537,0.109088418037746
2022-12-05,"inc_2_1","[5,18)",12,886.858737827298,965.77399192826,-0.0851520959617472
2022-12-05,"inc_3_1","[18,65)",12,2947.77271797291,2264.93325779542,0.263402347563438
2022-12-05,"inc_4_1","65+",12,751.98052037495,535.745187639924,0.338515887128983
2022-12-12,"inc_1_1","[0,5)",13,98.6514940581589,133.861236517985,-0.302567332561676
2022-12-12,"inc_2_1","[5,18)",13,577.970064333745,886.858737827298,-0.427561877437745
2022-12-12,"inc_3_1","[18,65)",13,2528.28933321288,2947.77271797291,-0.153450688664878
2022-12-12,"inc_4_1","65+",13,710.565929521709,751.98052037495,-0.0565712821573355
2022-12-19,"inc_1_1","[0,5)",14,63.5376394792892,98.6514940581589,-0.434430428187186
2022-12-19,"inc_2_1","[5,18)",14,319.044339746232,577.970064333745,-0.59279122597474
2022-12-19,"inc_3_1","[18,65)",14,1753.98605905652,2528.28933321288,-0.365477453988743
2022-12-19,"inc_4_1","65+",14,585.468641568425,710.565929521709,-0.193348876349357
2022-12-26,"inc_1_1","[0,5)",15,38.7709624101636,63.5376394792892,-0.484111553089071
2022-12-26,"inc_2_1","[5,18)",15,176.615263491581,319.044339746232,-0.588839777953563
2022-12-26,"inc_3_1","[18,65)",15,1115.14309824051,1753.98605905652,-0.452581833359793
2022-12-26,"inc_4_1","65+",15,442.324727309586,585.468641568425,-0.279816679326974
