"date","age_col","age_group","t","weekly_reported","lag_weekly","log_growth"
2022-09-19,"inc_1_1","[0,5)",1,0.142964944063379,NA,0.133625714231557
2022-09-19,"inc_2_1","[5,18)",1,1.27863570322885,NA,0.823576888091295
2022-09-19,"inc_3_1","[18,65)",1,3.73028113605168,NA,1.55398463753494
2022-09-19,"inc_4_1","65+",1,0.804876503781594,NA,0.590492170486595
2022-09-26,"inc_1_1","[0,5)",2,0.381671879751888,0.142964944063379,0.189668558721647
2022-09-26,"inc_2_1","[5,18)",2,4.53718431878438,1.27863570322885,0.887909237760478
2022-09-26,"inc_3_1","[18,65)",2,8.4745582376282,3.73028113605168,0.694625488349593
2022-09-26,"inc_4_1","65+",2,1.83149957223977,0.804876503781594,0.450314285013163
2022-10-03,"inc_1_1","[0,5)",3,0.954133176307015,0.381671879751888,0.346652434080313
2022-10-03,"inc_2_1","[5,18)",3,12.4645810207813,4.53718431878438,0.88857648375844
2022-10-03,"inc_3_1","[18,65)",3,20.4815302818912,8.4745582376282,0.818583383392235
2022-10-03,"inc_4_1","65+",3,4.37569364778275,1.83149957223977,0.641081160937915
2022-10-10,"inc_1_1","[0,5)",4,2.44141257302793,0.954133176307015,0.565935311759835
2022-10-10,"inc_2_1","[5,18)",4,32.6955657216116,12.4645810207813,0.917303638129488
2022-10-10,"inc_3_1","[18,65)",4,52.1427729294257,20.4815302818912,0.905788611278465
2022-10-10,"inc_4_1","65+",4,11.0970914655986,4.37569364778275,0.811077432526464
2022-10-17,"inc_1_1","[0,5)",5,5.51723398858079,2.44141257302793,0.638568032251888
2022-10-17,"inc_2_1","[5,18)",5,65.9662701884226,32.6955657216116,0.68682281486428
2022-10-17,"inc_3_1","[18,65)",5,125.130553064669,52.1427729294257,0.864335385412307
2022-10-17,"inc_4_1","65+",5,28.2301645793793,11.0970914655986,0.882236160638525
2022-10-24,"inc_1_1","[0,5)",6,7.13399342092872,5.51723398858079,0.221601947603558
2022-10-24,"inc_2_1","[5,18)",6,56.5796448757669,65.9662701884226,-0.151019944931732
2022-10-24,"inc_3_1","[18,65)",6,190.085395355081,125.130553064669,0.41540291826131
2022-10-24,"inc_4_1","65+",6,48.9764123875139,28.2301645793793,0.53634993226566
2022-10-31,"inc_1_1","[0,5)",7,14.6813604175569,7.13399342092872,0.656420773833701
2022-10-31,"inc_2_1","[5,18)",7,163.954156096015,56.5796448757669,1.0524984757808
2022-10-31,"inc_3_1","[18,65)",7,332.003102083494,190.085395355081,0.555431381274252
2022-10-31,"inc_4_1","65+",7,74.8484705503598,48.9764123875139,0.417186399587914
2022-11-07,"inc_1_1","[0,5)",8,32.727293081718,14.6813604175569,0.765834620827458
2022-11-07,"inc_2_1","[5,18)",8,405.438345486148,163.954156096015,0.901764652410718
2022-11-07,"inc_3_1","[18,65)",8,718.466453346992,332.003102083494,0.770358094785282
2022-11-07,"inc_4_1","65+",8,157.082303846707,74.8484705503598,0.734378266366188
2022-11-14,"inc_1_1","[0,5)",9,64.6550819801081,32.727293081718,0.666107614650116
2022-11-14,"inc_2_1","[5,18)",9,776.760710753473,405.438345486148,0.64898666127974
2022-11-14,"inc_3_1","[18,65)",9,1450.51244784164,718.466453346992,0.701851458986335
2022-11-14,"inc_4_1","65+",9,322.333459686608,157.082303846707,0.715568365790141
2022-11-21,"inc_1_1","[0,5)",10,101.208655703717,64.6550819801081,0.442601359997356
2022-11-21,"inc_2_1","[5,18)",10,1094.58949211218,776.760710753473,0.342628939210176
2022-11-21,"inc_3_1","[18,65)",10,2385.54939874283,1450.51244784164,0.497242476199756
2022-11-21,"inc_4_1","65+",10,552.386994096801,322.333459686608,0.537373391651296
2022-11-28,"inc_1_1","[0,5)",11,129.897140906229,101.208655703717,0.247395462903455
2022-11-28,"inc_2_1","[5,18)",11,1138.61295704142,1094.58949211218,0.0393961260206447
2022-11-28,"inc_3_1","[18,65)",11,3319.54227090443,2385.54939874283,0.330279547708182
2022-11-28,"inc_4_1","65+",11,832.027106564011,552.386994096801,0.409008617266708
2022-12-05,"inc_1_1","[0,5)",12,141.94088797473,129.897140906229,0.0880193431316772
2022-12-05,"inc_2_1","[5,18)",12,981.691410916203,1138.61295704142,-0.148148827334974
2022-12-05,"inc_3_1","[18,65)",12,4054.22379567214,3319.54227090443,0.199877771898722
2022-12-05,"inc_4_1","65+",12,1135.17125197255,832.027106564011,0.310353155364732
2022-12-12,"inc_1_1","[0,5)",13,99.6811746211703,141.94088797473,-0.350472336916563
2022-12-12,"inc_2_1","[5,18)",13,606.876599507908,981.691410916203,-0.480323245008306
2022-12-12,"inc_3_1","[18,65)",13,3206.95167926568,4054.22379567214,-0.23437324878146
2022-12-12,"inc_4_1","65+",13,999.673363100297,1135.17125197255,-0.12699092242008
2022-12-19,"inc_1_1","[0,5)",14,65.1693495181508,99.6811746211703,-0.419741479565048
2022-12-19,"inc_2_1","[5,18)",14,316.752151820802,606.876599507908,-0.648700217928392
2022-12-19,"inc_3_1","[18,65)",14,2089.92298881279,3206.95167926568,-0.428027037385584
2022-12-19,"inc_4_1","65+",14,740.939013616255,999.673363100297,-0.299161367577619
2022-12-26,"inc_1_1","[0,5)",15,41.1348580967566,65.1693495181508,-0.451341976115809
2022-12-26,"inc_2_1","[5,18)",15,166.65616467922,316.752151820802,-0.639356438740786
2022-12-26,"inc_3_1","[18,65)",15,1282.5687018218,2089.92298881279,-0.487961343100091
2022-12-26,"inc_4_1","65+",15,508.526215751337,740.939013616255,-0.375785742679555
