6.976, 74.667
6.973, 74.667
6.970, 74.667
6.963, 66.316
6.959, 66.316
6.956, 66.316
6.948, 35.987
6.945, 35.987
6.941, 35.987
6.936, 56.865
6.933, 56.865
6.930, 56.865
6.924, 63.239
6.920, 63.239
6.917, 63.239
6.911, 60.821
6.907, 60.821
6.904, 60.821
6.898, 69.173
6.895, 69.173
6.891, 49.613
6.886, 79.063
6.883, 79.063
6.872, 69.832
6.869, 69.832
6.863, 77.744
6.860, 77.744
6.857, 77.744
6.850, 68.513
6.847, 68.513
6.843, 68.513
6.837, 71.371
6.834, 71.371
6.831, 71.371
6.823, 51.591
6.820, 51.591
6.817, 51.591
6.812, 77.304
6.808, 77.304
6.805, 77.304
6.786, 76.865
6.783, 76.865
6.779, 76.865
6.773, 75.766
6.770, 75.766
6.766, 75.766
6.758, 44.118
6.755, 44.118
6.736, 59.503
6.733, 59.722
6.730, 59.722
6.722, 33.789
6.719, 33.789
6.716, 33.789
5.698, 3.680
5.695, 3.680
5.650, 9.614
5.647, 9.614
5.644, 9.614
5.598, 3.020
5.595, 3.020
5.592, 3.020
5.563, 4.119
5.560, 4.339
5.556, 4.339
5.437, 4.998
5.434, 4.998
5.431, 4.998
5.411, 8.295
5.408, 8.295
5.405, 8.295
5.398, 2.581
5.395, 2.581
5.392, 2.581
5.386, 12.471
5.383, 12.471
5.380, 12.471
5.373, 7.855
5.370, 7.855
5.366, 7.855
5.360, 5.877
5.357, 5.877
5.353, 5.877
5.348, 19.723
5.344, 19.723
5.341, 19.723
5.334, 14.009
5.331, 14.009
5.322, 28.294
5.319, 28.294
5.310, 32.910
5.307, 32.910
5.299, 16.427
5.296, 16.427
5.293, 16.427
5.286, 14.009
5.283, 14.009
5.280, 14.009
5.248, 16.427
5.244, 16.427
5.241, 16.427
5.222, 14.009
5.218, 14.009
5.215, 14.009
5.196, 12.251
5.192, 12.251
5.148, 16.427
5.144, 16.427
5.141, 16.427
5.135, 24.778
5.132, 24.778
5.129, 24.778
5.123, 28.294
5.119, 28.294
5.116, 28.294
5.112, 66.316
5.109, 66.316
5.106, 66.316
5.096, 12.251
5.093, 12.251
5.089, 12.251
5.085, 49.613
5.082, 49.613
5.079, 49.613
5.070, 10.053
5.067, 10.053
5.057, 4.339
5.053, 4.339
5.044, 5.658
5.041, 5.658
5.035, 18.624
5.032, 18.624
5.028, 18.624
5.022, 14.009
5.019, 14.009
5.015, 14.009
5.009, 13.789
5.006, 13.789
5.002, 13.789
4.996, 17.306
4.993, 17.306
4.990, 17.306
4.983, 16.207
4.980, 16.207
4.977, 16.207
4.970, 13.570
4.967, 13.570
4.964, 13.570
4.959, 35.327
4.955, 35.327
4.952, 32.031
4.945, 24.119
4.942, 24.119
4.938, 13.130
4.932, 30.272
4.929, 30.272
4.923, 29.174
4.920, 30.932
4.916, 30.932
4.911, 42.360
4.907, 43.459
4.904, 43.459
4.898, 52.030
4.896, 59.283
4.892, 59.283
4.886, 54.448
4.882, 54.448
4.879, 54.448
4.872, 47.195
4.869, 47.195
4.866, 47.195
4.858, 26.976
4.855, 26.976
4.852, 26.976
4.845, 18.405
4.841, 18.405
4.838, 18.405
4.832, 21.701
4.829, 21.701
4.826, 21.701
4.818, 5.438
4.815, 5.438
4.812, 5.218
4.806, 12.690
4.802, 12.690
4.799, 11.811
4.783, 10.053
4.780, 10.053
4.776, 10.053
4.770, 16.646
4.767, 16.646
4.764, 16.646
4.467, 9.174
4.464, 9.174
4.460, 9.174
4.441, 10.712
4.438, 10.712
4.435, 10.712
4.379, 3.240
4.376, 3.240
4.373, 3.240
4.366, 0.823
4.363, 0.823
4.360, 0.823
4.341, 2.361
4.338, 2.361
4.334, 2.361
4.302, 3.240
4.299, 3.240
4.296, 3.240
4.289, 3.240
4.286, 3.240
4.283, 0.823
4.277, 7.636
4.273, 7.636
4.267, 8.295
4.264, 8.295
4.261, 8.295
4.254, 15.108
4.251, 15.108
4.248, 15.108
4.242, 23.459
4.239, 23.459
4.236, 23.459
4.229, 24.778
4.226, 24.778
4.223, 24.778
4.216, 25.877
4.213, 25.877
4.210, 25.877
4.203, 24.998
4.200, 24.998
4.197, 24.998
4.191, 24.778
4.187, 24.778
4.184, 24.778
4.179, 41.261
4.175, 41.261
4.172, 41.261
4.166, 39.503
4.162, 39.503
4.153, 40.822
4.150, 40.822
4.143, 36.206
4.140, 44.997
4.137, 44.997
4.130, 33.130
4.127, 33.130
4.123, 33.130
4.117, 31.152
4.114, 31.152
4.110, 31.152
4.104, 35.987
4.101, 35.987
4.098, 35.987
4.091, 30.492
4.088, 30.492
4.085, 30.492
4.078, 29.174
4.075, 29.174
4.072, 29.174
4.064, 12.471
4.061, 12.471
4.058, 12.471
4.052, 17.525
4.048, 17.525
4.045, 17.525
4.039, 19.943
4.036, 19.943
4.032, 18.624
4.025, 11.372
4.022, 11.372
4.019, 9.833
3.977, 10.273
3.974, 10.273
3.970, 10.273
3.964, 6.317
3.961, 6.317
3.957, 6.317
3.925, 6.756
3.922, 6.756
3.919, 6.756
3.912, 9.833
3.909, 9.833
3.906, 9.833
3.899, 7.416
3.896, 7.416
3.893, 3.020
3.876, 1.482
3.873, 1.482
3.870, 1.482
3.864, 3.899
3.860, 3.899
3.857, 3.899
3.838, 5.218
3.835, 5.218
3.832, 5.218
3.812, 7.196
3.809, 7.196
3.806, 7.196
3.799, 3.460
3.796, 3.460
3.793, 3.460
3.774, 8.295
3.770, 8.295
3.767, 5.658
3.761, 4.119
3.757, 4.119
3.754, 2.801
3.751, 3.899
3.748, 7.416
3.745, 7.416
3.725, 1.702
3.722, 2.361
3.719, 2.361
3.712, 2.361
3.709, 2.361
3.706, 2.361
3.699, 3.240
3.696, 3.240
3.693, 3.240
3.687, 6.317
3.683, 6.317
3.680, 6.317
3.674, 7.416
3.670, 7.416
3.667, 5.877
3.661, 10.053
3.658, 10.053
3.654, 8.734
3.648, 9.614
3.645, 9.614
3.642, 9.614
3.635, 12.471
3.632, 12.471
3.623, 23.459
3.620, 23.459
3.614, 27.635
3.611, 30.492
3.607, 30.492
3.601, 36.206
3.598, 36.426
3.595, 36.426
3.589, 50.931
3.586, 50.931
3.583, 50.931
3.577, 59.942
3.574, 59.942
3.570, 59.942
3.564, 60.602
3.561, 60.602
3.558, 60.602
3.551, 61.481
3.548, 61.481
3.545, 61.481
3.537, 47.855
3.534, 47.855
3.531, 46.756
3.525, 49.173
3.521, 49.173
3.518, 43.459
3.512, 53.129
3.509, 53.129
3.505, 49.393
3.502, 51.591
3.499, 54.008
3.496, 54.008
3.489, 50.052
3.486, 50.931
3.483, 50.931
3.477, 54.448
3.473, 54.448
3.470, 54.448
3.464, 57.085
3.461, 57.085
3.457, 57.085
3.451, 54.668
3.448, 54.668
3.444, 54.668
3.437, 41.921
3.434, 41.921
3.431, 41.921
3.425, 45.877
3.421, 45.877
3.418, 45.877
3.411, 39.283
3.408, 39.283
