6.981, 0.986
6.977, 0.986
6.974, 0.986
6.970, 0.986
6.967, 0.986
6.963, 0.986
6.956, 1.387
6.953, 1.387
6.949, 1.387
6.942, 0.184
6.939, 0.184
6.932, 6.202
6.928, 6.202
6.925, 6.202
6.918, 19.041
6.914, 19.041
6.907, 17.436
6.904, 17.035
6.900, 17.035
6.893, 21.047
6.890, 21.047
6.883, 23.455
6.879, 23.053
6.876, 23.053
6.869, 43.114
6.866, 43.114
6.862, 43.114
6.858, 22.251
6.855, 22.251
6.851, 22.251
6.844, 18.239
6.840, 18.239
6.837, 18.239
6.829, 4.196
6.826, 4.196
6.819, 5.399
6.815, 5.399
6.812, 5.399
6.805, 4.196
6.801, 4.196
6.794, 6.202
6.791, 6.202
6.787, 6.202
6.780, 6.202
6.777, 6.202
6.773, 6.202
6.769, 4.196
6.766, 4.196
6.762, 4.196
6.741, 2.190
6.738, 2.190
6.731, 4.196
6.727, 4.196
6.724, 4.196
6.717, 6.202
6.713, 6.202
6.706, 2.190
6.702, 2.190
6.699, 2.190
6.692, 0.184
6.688, 0.184
6.681, 0.184
6.678, 0.184
6.674, 0.184
5.725, 0.184
5.721, 0.184
5.718, 0.184
5.623, 0.184
5.619, 0.184
5.573, 0.184
5.570, 0.184
5.566, 0.184
5.475, 0.184
5.471, 0.184
5.467, 0.184
5.411, 0.184
5.408, 0.184
5.404, 0.184
5.397, 2.190
5.393, 2.190
5.386, 0.184
5.383, 0.184
5.379, 0.184
5.372, 0.184
5.369, 0.184
5.365, 0.184
5.348, 0.184
5.344, 0.184
5.340, 0.184
5.333, 0.986
5.330, 0.986
5.323, 0.184
5.319, 0.184
5.316, 0.184
5.284, 0.184
5.281, 0.184
5.210, 0.184
5.206, 0.184
5.203, 0.184
5.083, 0.184
5.079, 0.184
5.076, -0.218
5.044, 0.184
5.041, 0.184
5.034, 4.998
5.030, 4.998
5.027, 4.998
5.019, 0.986
5.016, 0.986
5.009, 8.208
5.006, 8.208
5.002, 8.208
4.995, 12.220
4.992, 12.220
4.984, 12.220
4.981, 12.220
4.977, 12.220
4.970, 0.986
4.967, 0.986
4.963, 0.986
4.960, 10.214
4.956, 10.214
4.953, 10.214
4.946, 12.220
4.942, 12.220
4.939, 12.220
4.932, 25.059
4.928, 25.059
4.922, 59.163
4.919, 59.163
4.915, 59.163
4.908, 78.422
4.905, 78.422
4.899, 133.390
4.896, 133.390
4.892, 133.390
4.883, 48.330
4.880, 48.330
4.876, 47.929
4.872, 11.418
4.868, 11.418
4.864, 11.418
4.857, 4.998
4.854, 4.998
4.850, 4.998
4.843, 4.196
4.840, 4.196
4.832, 0.986
4.829, 0.986
4.825, 0.986
4.818, 2.992
4.815, 2.992
4.808, 6.202
4.804, 6.202
4.801, 6.202
4.794, 0.184
4.790, 0.184
4.783, 0.986
4.780, 0.986
4.776, 0.986
4.769, 0.184
4.765, 0.184
4.762, 0.184
4.758, 3.393
4.755, 3.393
4.751, 3.393
4.744, 0.184
4.741, 0.184
4.737, 0.184
4.734, 3.393
4.730, 3.393
4.727, 3.393
4.720, 1.387
4.716, 1.387
4.713, 1.387
4.706, 2.992
4.702, 2.992
4.670, 0.986
4.667, 0.986
4.663, 0.986
4.642, 0.986
4.638, 0.986
4.557, 0.986
4.554, 0.986
4.550, 0.986
4.391, 0.184
4.388, 0.184
4.367, 2.992
4.363, 2.992
4.360, 2.992
4.356, 0.986
4.353, 0.986
4.349, 0.986
4.342, 0.986
4.339, 0.986
4.335, 0.986
4.303, 2.992
4.300, 2.992
4.279, 0.986
4.275, 0.986
4.272, 0.986
4.268, 6.202
4.265, 6.202
4.261, 6.202
4.254, 6.202
4.250, 6.202
4.247, 6.202
4.240, 20.245
4.237, 20.245
4.229, 4.998
4.226, 4.998
4.222, 4.998
4.215, 2.992
4.212, 2.992
4.205, 12.220
4.201, 12.220
4.198, 12.220
4.191, 15.029
4.187, 15.029
4.181, 32.281
4.177, 32.281
4.174, 32.281
4.166, 30.275
4.163, 30.275
4.159, 30.275
4.156, 22.251
4.152, 22.251
4.149, 22.251
4.142, 31.078
4.138, 31.078
4.135, 31.479
4.127, 7.004
4.124, 7.004
4.117, 11.017
4.113, 11.017
4.109, 11.017
4.103, 17.035
4.099, 17.035
4.092, 12.220
4.088, 12.220
4.085, 12.220
4.078, 8.208
4.074, 8.208
4.071, 7.807
4.067, 6.202
4.064, 6.202
4.060, 6.202
4.053, 6.202
4.049, 6.202
4.046, 6.202
4.039, 2.190
4.035, 2.190
4.028, 0.986
4.025, 0.986
4.021, 0.986
4.014, 0.986
4.010, 0.986
4.003, 2.190
4.000, 2.190
3.996, 2.190
3.989, 0.986
3.986, 0.986
3.979, 2.992
3.975, 2.992
3.972, 2.992
3.965, 1.387
3.961, 1.387
3.958, 1.387
3.940, 0.184
3.936, 0.184
3.933, 0.184
3.915, 0.184
3.912, 0.184
3.908, 0.184
3.901, 0.184
3.898, 0.184
3.891, 0.986
3.887, 0.986
3.883, 0.986
3.852, 0.986
3.848, 0.986
3.845, 0.986
3.778, 0.184
3.774, 0.184
3.771, 0.184
3.763, 0.184
3.760, 0.184
3.756, 0.184
3.739, 0.986
3.735, 0.986
3.732, 0.986
3.725, 0.184
3.721, 0.184
3.714, 0.184
3.711, 0.184
3.707, 0.184
3.700, 2.992
3.697, 2.992
3.690, 7.004
3.686, 7.004
3.683, 7.004
3.675, 0.986
3.672, 0.986
3.668, 0.986
3.665, 0.184
3.661, 0.184
3.658, 0.184
3.651, 6.202
3.647, 6.202
3.644, 6.202
3.637, 11.017
3.633, 11.017
3.626, 7.004
3.623, 7.004
3.619, 7.004
3.612, 18.239
3.609, 18.239
3.602, 20.245
3.598, 20.245
3.595, 20.245
3.588, 22.251
3.584, 22.251
3.581, 22.251
3.577, 13.023
3.573, 13.023
3.570, 13.023
3.563, 12.220
3.559, 12.220
3.556, 12.220
3.552, 18.239
3.549, 18.239
3.545, 18.239
3.538, 20.245
3.535, 20.245
3.531, 20.245
3.524, 7.406
3.520, 7.406
3.513, 20.245
3.510, 20.245
3.506, 20.245
3.499, 24.257
3.496, 24.257
3.489, 18.239
3.485, 18.239
3.482, 18.239
3.475, 14.226
3.471, 14.226
3.467, 13.825
3.464, 15.029
3.460, 15.029
3.457, 15.029
3.450, 4.998
3.446, 4.998
3.443, 4.998
3.436, 14.226
3.432, 14.226
3.425, 8.208
3.421, 8.208
3.418, 8.208
3.411, 13.023
3.407, 13.023
3.400, 2.190
3.397, 2.190
3.393, 2.190
3.386, 0.986
3.382, 0.986
3.375, 0.184
3.372, 0.184
3.368, 0.184
3.361, 0.986
3.358, 0.986
3.354, 0.986
3.322, 0.184
3.319, 0.184
3.273, 0.184
3.270, 0.184
3.266, 0.184
3.185, 0.184
3.181, 0.184
3.174, 0.184
3.171, 0.184
3.167, 0.184
3.160, 0.184
3.157, 0.184
3.153, 0.184
3.072, 2.190
3.069, 2.190
3.065, 2.190
3.062, 4.998
3.058, 4.998
3.054, 4.998
3.048, 16.233
3.044, 16.233
3.041, 16.233
3.034, 31.078
3.030, 31.078
3.023, 24.257
3.020, 24.257
3.016, 24.257
