"","Source","Year","Week","Season","date","cases_H3","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"1211","RCGP",2023,26,"2023/24",2023-07-02,0.815352918666667,NA,NA,1797,-0.0884455846102367,0.211246604304338,0.204215494763294,-0.189015765431718,0.611508974040394,0.140654814825336,0.139738471972301,0.141571157678371
"1212","RCGP",2023,27,"2023/24",2023-07-09,0.976118098,0.115310726335934,NA,1799,0.0733602122223643,0.446115580476878,0.202113329116691,0.0499734554081643,0.842257705545593,0.11743448808627,0.119494610419941,0.115374365752599
"1213","RCGP",2023,28,"2023/24",2023-07-16,1.54634123333333,0.326637699160809,NA,1801,0.49855539142108,0.629152372985025,0.198205528396489,0.240669537327907,1.01763520864214,0.0915183962540735,0.0953480409598712,0.0876887515482756
"1214","RCGP",2023,29,"2023/24",2023-07-23,1.96497232133333,0.186127144430185,0.209358523308976,1803,0.725116822610494,0.760998812643088,0.194410962055957,0.379953327013413,1.14204429827276,0.0659232198290312,0.069641894842753,0.0622045448153093
"1215","RCGP",2023,30,"2023/24",2023-07-30,2.015833484,0.020423575054533,0.177729472881842,1805,0.749448817137722,0.84776847680776,0.192443469844917,0.470579275911722,1.2249576777038,0.0433848320823359,0.0453129744491546,0.0414566897155172
"1216","RCGP",2023,31,"2023/24",2023-08-06,1.846034273,-0.0698777945716441,0.0455576416376913,1807,0.66579359563339,0.899996809960231,0.192959133670763,0.521796907965536,1.27819671195493,0.0261141665762359,0.0256088160269068,0.026619517125565
"1217","RCGP",2023,32,"2023/24",2023-08-13,1.5308005205,-0.144296298852477,-0.0645835061231961,1809,0.489071011131416,0.93123975813465,0.195284890677493,0.548481372406763,1.31399814386254,0.0156214740872094,0.0133422322206137,0.0179007159538052
"1218","RCGP",2023,33,"2023/24",2023-08-20,1.162210925,-0.200281461664207,-0.138151851696109,1811,0.232864885652648,0.95648760788036,0.197930674804044,0.568543485264433,1.34443173049629,0.0126239248728551,0.0100310564288351,0.015216793316875
"1219","RCGP",2023,34,"2023/24",2023-08-27,2.4354882656,0.568725200373314,0.0747158132855432,1813,0.930386228200421,0.990570559186835,0.199465719188992,0.599617749576411,1.38152336879726,0.0170414756532375,0.0155371321559891,0.018545819150486
"1220","RCGP",2023,35,"2023/24",2023-09-03,4.40255678933333,0.51288306366795,0.293775600792352,1815,1.50464541083315,1.0467220680855,0.199198246512707,0.656293504920597,1.43715063125041,0.0280757544493335,0.0283378776720926,0.0278136312265743
"1221","RCGP",2023,36,"2023/24",2023-09-10,3.8254305588,-0.125245176174477,0.318787695955596,1817,1.3674760417277,1.13543729856353,0.197406588899661,0.748520384320189,1.52235421280686,0.0443576152390115,0.0461134396997961,0.0426017907782268
"1222","RCGP",2023,37,"2023/24",2023-09-17,3.871769772,0.0106562226788067,0.13276470339076,1819,1.37921178176385,1.2637213150817,0.195124423478279,0.881277445064277,1.64616518509913,0.0641420082590889,0.0663785303720438,0.061905486146134
"1223","RCGP",2023,38,"2023/24",2023-09-24,8.94644938533333,0.770471035207651,0.21862736057066,1821,2.20237234761672,1.43477060984196,0.19358635747597,1.05534134918906,1.81419987049486,0.0855246473801289,0.0870319520623912,0.0840173426978665
"1224","RCGP",2023,39,"2023/24",2023-10-01,7.8756257625,-0.120313151652708,0.220271368744583,1823,2.07639011110989,1.64807863935513,0.193561251666926,1.26869858608795,2.0274586926223,0.106654014756583,0.106678618449446,0.106629411063719
"1225","RCGP",2023,40,"2023/24",2023-10-08,9.6331198605,0.190483460293806,0.280213781282916,1825,2.2755344882252,1.89990765136596,0.194937302099421,1.5178305392511,2.28198476348083,0.125914506005417,0.124565976581572,0.127263035429262
"1226","RCGP",2023,41,"2023/24",2023-10-15,5.81889478171429,-0.47226493656905,-0.13403154264265,1827,1.77814973918875,2.18403081249137,0.196832106734655,1.79823988329144,2.56982174169129,0.142061580562703,0.140204672020173,0.143918489105232
"1227","RCGP",2023,42,"2023/24",2023-10-22,10.1488699037143,0.521909457642735,0.0800426604558307,1829,2.32716744620991,2.49262463231999,0.198132082414978,2.10428575078663,2.88096351385335,0.154296909914312,0.153022933747595,0.155570886081029
"1228","RCGP",2023,43,"2023/24",2023-10-29,15.4949041371429,0.406816405884217,0.152153642319301,1831,2.74694420301573,2.81718413577053,0.198094164334405,2.4289195736751,3.20544869786596,0.16227975172527,0.162316911444232,0.162242592006308
"1229","RCGP",2023,44,"2023/24",2023-11-05,15.2462638373333,-0.0156670596279764,0.304352934632992,1833,2.73087204618773,3.14934225221189,0.196701163336035,2.76380797207326,3.53487653235052,0.166079058220682,0.167444199199084,0.16471391724228
"1230","RCGP",2023,45,"2023/24",2023-11-12,28.1427320288889,0.598296609158986,0.329815318471742,1835,3.34083615117833,3.48149849290757,0.194652754968576,3.09997909316916,3.86301789264598,0.166078120347837,0.168085560547948,0.164070680147727
"1231","RCGP",2023,46,"2023/24",2023-11-19,25.4258834976,-0.0996578970964594,0.160990550811517,1837,3.23969297648207,3.80719645329557,0.193010615321041,3.42889564726633,4.18549725932481,0.162848980194001,0.164458277048585,0.161239683339417
"1232","RCGP",2023,47,"2023/24",2023-11-26,40.9644220713,0.469593927541944,0.32274421320149,1839,3.71514210358283,4.12123005039245,0.192636675830394,3.74366216576488,4.49879793502002,0.157016798548441,0.157383259249275,0.156650337847607
"1233","RCGP",2023,48,"2023/24",2023-12-03,54.5066145558823,0.282617682595126,0.21751790434687,1841,4.00015502112544,4.41949916664826,0.193709766044572,4.03982802520089,4.79917030809562,0.149134558127902,0.148082929718008,0.150186186537796
"1234","RCGP",2023,49,"2023/24",2023-12-10,128.037268218581,0.848765444679796,0.533659018272289,1843,4.85310209725864,4.69867114300721,0.195629603404367,4.31523712033465,5.08210516567977,0.139585988179479,0.13770454756688,0.141467428792078
"1235","RCGP",2023,50,"2023/24",2023-12-17,266.279371777796,0.730203106544204,0.620528744606375,1845,5.58492150240159,4.95573078962359,0.197372042718685,4.56888158589496,5.34257999335221,0.128529823308186,0.126822232780154,0.130237413836218
"1236","RCGP",2023,51,"2023/24",2023-12-24,342.202529337692,0.250440815593381,0.609803122272461,1847,5.83569493475129,5.18751508329308,0.198047533200322,4.79934191822044,5.57568824836571,0.115892146834745,0.115230166162741,0.116554127506749
"1237","RCGP",2023,52,"2023/24",2023-12-31,203.15725113825,-0.520424370126629,0.153406517336985,1849,5.3144724237485,5.39032806248696,0.197344118196716,5.0035335908214,5.77712253415252,0.101406489596943,0.102095836300477,0.100717142893409
"1238","RCGP",2024,1,"2023/24",2024-01-07,277.229811318927,0.310210300013014,0.0134089151599222,1851,5.62520745250128,5.55971706579045,0.195671688733702,5.17620055587239,5.9432335757085,0.0846945016517431,0.0863334825254967,0.0830555207779895
"1239","RCGP",2024,2,"2023/24",2024-01-14,235.977523611,-0.160795573527424,-0.12366988121368,1853,5.46416024096174,5.69046562342655,0.193965205266093,5.31029382110501,6.07063742574809,0.0653742788180511,0.0670466326163073,0.063701925019795
"1240","RCGP",2024,3,"2023/24",2024-01-21,343.8081441475,0.37568385845342,0.175032861646337,1855,5.84037459888942,5.7768246990188,0.193213284497759,5.3981266614032,6.15552273663441,0.0431795377961275,0.0439164201490954,0.0424426554431596
"1241","RCGP",2024,4,"2023/24",2024-01-28,549.238059415236,0.467904884888704,0.227597723271567,1857,6.30871402506873,5.8129672396949,0.193918070324776,5.43288782185834,6.19304665753147,0.0180712703380501,0.0173805802275733,0.018761960448527
"1242","RCGP",2024,5,"2023/24",2024-02-04,474.26369753916,-0.14662470778608,0.232321345185348,1859,6.16197432186165,5.79361611739797,0.195800509186324,5.40984711939277,6.17738511540316,-0.00967556114846913,-0.0115203512327859,-0.00783077106415231
"1243","RCGP",2024,6,"2023/24",2024-02-11,385.908243072197,-0.205922766272653,0.0384524702766571,1861,5.95585872434613,5.71476721711374,0.197952368824969,5.3267805742168,6.10275386001068,-0.039424450142115,-0.0415332725879871,-0.037315627696243
"1244","RCGP",2024,7,"2023/24",2024-02-18,244.841122645241,-0.454244855643981,-0.268930776567571,1863,5.50101786593056,5.57441143033966,0.199325815124363,5.1837328326959,5.96509002798341,-0.070177893387041,-0.0715238707604469,-0.068831916013635
"1245","RCGP",2024,8,"2023/24",2024-02-25,162.966822299545,-0.406039531438824,-0.355402384451819,1865,5.09416006955704,5.37315405192074,0.199255735279179,4.98261281077355,5.76369529306793,-0.100628689209457,-0.100560010961177,-0.100697367457737
"1246","RCGP",2024,9,"2023/24",2024-03-03,111.359495424,-0.379366469428659,-0.413216952170488,1867,4.71366125516183,5.11463829801651,0.197768278952132,4.72701247127034,5.50226412476269,-0.129257876952113,-0.127800169751607,-0.130715584152619
"1247","RCGP",2024,10,"2023/24",2024-03-10,84.2631456158333,-0.277382733858459,-0.354262911575314,1869,4.43513064291721,4.80570036539711,0.195574070640188,4.42237518694234,5.18902554385188,-0.154468966309702,-0.152318642163997,-0.156619290455407
"1248","RCGP",2024,11,"2023/24",2024-03-17,97.7820407507273,0.147980467353335,-0.169589578644594,1871,4.58376308787416,4.45621404651763,0.193748234525761,4.07646750684713,4.83596058618812,-0.174743159439742,-0.172953840047604,-0.17653247883188
"1249","RCGP",2024,12,"2023/24",2024-03-24,51.4987784086154,-0.63662108593334,-0.255341117479488,1873,3.94349799795564,4.07861956076287,0.193203797377918,3.69994011790215,4.45729900362359,-0.188797242877377,-0.18826369447249,-0.189330791282263
"1250","RCGP",2024,13,"2023/24",2024-03-31,27.3986083692632,-0.622643417818041,-0.370428012132682,1875,3.314135398638,3.6871693679961,0.194208670179616,3.30652037444405,4.06781836154814,-0.195725096383389,-0.196709871729053,-0.194740321037724
"1251","RCGP",2024,14,"2023/24",2024-04-07,27.8113191096667,0.0146848848771262,-0.414859872958085,1877,3.3290323094076,3.29695853726848,0.196246126619323,2.91231612909461,3.68160094544236,-0.195105415363806,-0.197102122674719,-0.193108708052894
"1252","RCGP",2024,15,"2023/24",2024-04-14,20.61701677125,-0.293182495722677,-0.300380342887864,1879,3.0309554288039,2.92283442328735,0.198314250396538,2.53413849251014,3.31153035406457,-0.187062056990565,-0.189088818292236,-0.185035295688894
"1253","RCGP",2024,16,"2023/24",2024-04-21,14.0091983576667,-0.37529637970637,-0.217931330183974,1881,2.64682695047802,2.57829659463698,0.199454549206217,2.18736567819279,2.96922751108116,-0.172268914325187,-0.173386407158673,-0.171151421491702
"1254","RCGP",2024,17,"2023/24",2024-04-28,13.4360772666667,-0.0403018533053143,-0.236260242911454,1883,2.60535851108241,2.27450117347267,0.199202689610589,1.88406390183592,2.66493844510943,-0.151897710582153,-0.151650888178437,-0.152144532985869
"1255","RCGP",2024,18,"2023/24",2024-05-05,16.0168637376667,0.169900939193315,-0.0818990979394564,1885,2.77986616093306,2.01947360397859,0.197773428884728,1.63183768336452,2.40710952459266,-0.127513784747042,-0.126113109235698,-0.128914460258385
"1256","RCGP",2024,19,"2023/24",2024-05-12,6.55166955876923,-0.851117498047316,-0.240506137386439,1887,1.89486788462616,1.81761161645709,0.195933712968998,1.43358153903785,2.20164169387633,-0.10093099376075,-0.0991280721633347,-0.102733915358166
"1257","RCGP",2024,20,"2023/24",2024-05-19,5.9307777756,-0.0921689142643298,-0.25779515770611,1889,1.79687598676627,1.66952850369203,0.194616631178482,1.28807990658221,2.05097710080186,-0.0740415563825291,-0.0727508162278231,-0.075332296537235
