"","Source","Year","Week","Season","date","cases_H3","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"345","FluNet",2021,49,"2021/22",2021-12-12,0,0,0,1002,-2.30258509299405,-1.76614159922885,0.506965908043193,-2.75979477899351,-0.772488419464193,-0.045679221067857,-0.0423675316028276,-0.0489909105328865
"346","FluNet",2021,50,"2021/22",2021-12-19,1,1.09861228866811,0,1004,0.0953101798043249,-1.82914784761784,0.494110013001559,-2.7976034731009,-0.860692222134785,-0.031503124194495,-0.0189043470536938,-0.044101901335296
"347","FluNet",2021,51,"2021/22",2021-12-26,0,-1.09861228866811,0,1006,-2.30258509299405,-1.8582126575131,0.477575163716825,-2.79425997839808,-0.92216533662812,-0.0145324049476283,0.00167174735141074,-0.0307365572466673
"348","FluNet",2021,52,"2021/22",2022-01-02,0,0,0,1008,-2.30258509299405,-1.84774678416761,0.46425872239695,-2.75769388006564,-0.937799688269592,0.00523293667274138,0.0182830491662189,-0.00781717582073621
"349","FluNet",2022,1,"2021/22",2022-01-09,0,0,-0.366204096222703,1010,-2.30258509299405,-1.79216098283439,0.459795656958964,-2.69336047047396,-0.890961495194821,0.0277929006666123,0.0321667047958394,0.0234190965373854
"350","FluNet",2022,2,"2021/22",2022-01-16,0,0,0,1012,-2.30258509299405,-1.68586600876641,0.466220188839891,-2.5996575788926,-0.772074438640228,0.0531474870339879,0.0468514457906788,0.0594435282772969
"351","FluNet",2022,3,"2021/22",2022-01-23,0,0,0,1014,-2.30258509299405,-1.52327261721668,0.48093681460753,-2.46590877384744,-0.580636460585926,0.0812966957748649,0.0668744025225791,0.0957189890271506
"352","FluNet",2022,4,"2021/22",2022-01-30,0,0,0,1016,-2.30258509299405,-1.29879156343819,0.497806415124406,-2.27449213708203,-0.323090989794357,0.112240526889246,0.0957083183827079,0.128772735395785
"353","FluNet",2022,5,"2021/22",2022-02-06,2,1.6094379124341,0.5364793041447,1018,0.741937344729377,-1.00683360268393,0.509366715702656,-2.00519236546114,-0.00847483990672704,0.14597898037713,0.134649885810444,0.157308074943815
"354","FluNet",2022,6,"2021/22",2022-02-13,0,-1.6094379124341,0,1020,-2.30258509299405,-0.64227727766983,0.509043827843484,-1.64000318024306,0.3554486249034,0.182278162507052,0.18259459260904,0.181961732405063
"355","FluNet",2022,7,"2021/22",2022-02-20,0,0,0,1022,-2.30258509299405,-0.2122437175002,0.496293052460019,-1.18497810032184,0.760490665321437,0.215016780084815,0.22751253996061,0.202521020209019
"356","FluNet",2022,8,"2021/22",2022-02-27,1,1.09861228866811,-0.170275207921997,1024,0.0953101798043249,0.263017680433292,0.477157130423848,-0.67221029519745,1.19824565606403,0.237630698966746,0.256383902562194,0.218877495371299
"357","FluNet",2022,9,"2021/22",2022-03-06,0,-1.09861228866811,0,1026,-2.30258509299405,0.762612323947413,0.459216047495836,-0.137451129144426,1.66267577703925,0.24979732175706,0.267379583026512,0.232215060487608
"358","FluNet",2022,10,"2021/22",2022-03-13,4,2.19722457733622,0.732408192445406,1028,1.41098697371026,1.26564562085892,0.449453839842898,0.384716094766842,2.146575146951,0.251516648455755,0.261083611955634,0.241949684955876
"359","FluNet",2022,11,"2021/22",2022-03-20,429,4.55854434464804,1.88571887777205,1030,6.06168999199748,1.75122297898459,0.451813943175956,0.865667650359711,2.63677830760946,0.242788679062831,0.240475777796435,0.245101580329228
"360","FluNet",2022,12,"2021/22",2022-03-27,588,0.314955185276021,2.35690803575343,1032,6.37689700146591,2.19844980614117,0.465415372579178,1.28623567588598,3.11066393639635,0.223613413578291,0.210284012763134,0.236942814393448
"361","FluNet",2022,13,"2021/22",2022-04-03,3,-5.12481395820496,-0.0837714760936358,1034,1.1314021114911,2.58643151014543,0.484965303045958,1.63589951617535,3.5369635041155,0.19399085200213,0.174831920144686,0.213149783859574
"362","FluNet",2022,14,"2021/22",2022-04-10,595,5.13663842029999,0.108926549123682,1036,6.38872945865081,2.89427349881413,0.502959036921697,1.9084737864476,3.88007321118066,0.153920994334352,0.136287135136127,0.171554853532577
"363","FluNet",2022,15,"2021/22",2022-04-17,4,-4.88532399201908,-1.62449984330802,1038,1.41098697371026,3.10108117996404,0.511967245240917,2.09762537929184,4.10453698063624,0.103403840574956,0.0945757964221201,0.112231884727791
"364","FluNet",2022,16,"2021/22",2022-04-24,296,4.18796982166151,1.47976141664747,1040,5.69069723510755,3.19031795340668,0.507334224740407,2.19594287291548,4.18469303389787,0.0446183867213186,0.0491587468118193,0.0400780266308178
"365","FluNet",2022,17,"2021/22",2022-05-01,2,-4.77575648656363,-1.82437021897373,1042,0.741937344729377,3.16791911910246,0.492279160838475,2.20305196385904,4.13278627434587,-0.0111994171521113,0.00355454547178158,-0.0259533797760039
"366","FluNet",2022,18,"2021/22",2022-05-08,4,0.587786664902119,-1.85037170770859e-16,1044,1.41098697371026,3.04704231848012,0.473675412506713,2.11863850996696,3.97544612699327,-0.0604384003111698,-0.0422067269460433,-0.0786700736762964
"367","FluNet",2022,19,"2021/22",2022-05-15,2,-0.587786664902119,-1.59191882885454,1046,0.741937344729377,2.8408485942245,0.458827509726713,1.94154667516014,3.74015051328886,-0.103096862127808,-0.0885459174034069,-0.117647806852208
"368","FluNet",2022,20,"2021/22",2022-05-22,271,4.68767140749983,1.56255713583328,1048,5.60248775650462,2.56249898902047,0.453447328959344,1.67374222426016,3.45125575378079,-0.139174802602015,-0.133902225449994,-0.144447379754035
"369","FluNet",2022,21,"2021/22",2022-05-29,35,-2.03442944289262,0.688485099901699,1050,3.55820113047182,2.22515454555288,0.459494917836079,1.32454450659417,3.1257645845116,-0.168672221733796,-0.174598858832996,-0.162745584634596
"370","FluNet",2022,22,"2021/22",2022-06-05,0,-4.26267987704132,-0.5364793041447,1052,-2.30258509299405,1.84197630650658,0.47429190155683,0.912364179455194,2.77158843355797,-0.19158911952315,-0.206090163569486,-0.177088075476814
"371","FluNet",2022,23,"2021/22",2022-06-12,1,1.09861228866811,-1.73283234375528,1054,0.0953101798043249,1.42612531456643,0.491719733447471,0.462354637009382,2.38989599212347,-0.207925495970077,-0.225004771222906,-0.190846220717249
"372","FluNet",2022,24,"2021/22",2022-06-19,50,3.51650822817315,0.117480213266648,1056,3.91402100809082,0.990762612417268,0.504464013696096,0.0020131455729191,1.97951207926162,-0.217681351074579,-0.230170745718232,-0.205191956430927
"373","FluNet",2022,25,"2021/22",2022-06-26,0,-4.61512051684126,-2.96059473233375e-16,1058,-2.30258509299405,0.549071698565505,0.506071889475854,-0.44282920480717,1.54097260193818,-0.220845456925881,-0.222421175190044,-0.219269738661718
"374","FluNet",2022,26,"2022/23",2022-07-03,0,0,-0.366204096222704,1060,-2.30258509299405,0.115370771363843,0.495405325087424,-0.855623665807509,1.08636520853519,-0.216850463600831,-0.20639723050017,-0.227303696701493
"375","FluNet",2022,27,"2022/23",2022-07-10,43,4.46590811865458,-0.049737466062225,1062,3.7635229971097,-0.29437564626017,0.478251292273629,-1.23174817911648,0.642996886596144,-0.204873208812006,-0.188062256654487,-0.221684160969525
"376","FluNet",2022,28,"2022/23",2022-07-17,32,-0.291520848758946,1.39146242329855,1064,3.46885603013597,-0.664073786626365,0.462004228198891,-1.56960207389619,0.241454500643462,-0.184849070183098,-0.168926947389854,-0.200771192976341
"377","FluNet",2022,29,"2022/23",2022-07-24,0,-4.17438726989564,2.96059473233375e-16,1066,-2.30258509299405,-0.977629882054585,0.453420469228616,-1.86633400174267,-0.0889257623664966,-0.15677804771411,-0.14836596392324,-0.165190131504979
"378","FluNet",2022,30,"2022/23",2022-07-31,0,0,-1.48863603955153,1068,-2.30258509299405,-1.21895016486466,0.456295404475755,-2.11328915763714,-0.324611172092179,-0.120660141405037,-0.123477577947233,-0.117842704862841
"379","FluNet",2022,31,"2022/23",2022-08-07,23,3.85014760171006,-0.108079889395192,1070,3.13983261752775,-1.37194086737643,0.469804492908177,-2.29275767347646,-0.451124061276403,-0.0764953512558862,-0.0897342579196605,-0.0632564445921121
"380","FluNet",2022,32,"2022/23",2022-08-14,0,-3.85014760171006,0,1072,-2.30258509299405,-1.42050822190973,0.488886400438968,-2.37872556677011,-0.462290877049357,-0.0242836772666513,-0.0429839466468258,-0.00558340788647665
"381","FluNet",2022,33,"2022/23",2022-08-21,0,0,0,1074,-2.30258509299405,-1.3485584607844,0.506288834211263,-2.34088457583848,-0.356232345730329,0.0359748805626645,0.0189204954658151,0.053029265659514
"382","FluNet",2022,34,"2022/23",2022-08-28,0,0,-1.28338253390335,1076,-2.30258509299405,-1.13999781632028,0.514731796539036,-2.14887213753679,-0.131123495103765,0.104280322232064,0.0960062191508471,0.112554425313282
"383","FluNet",2022,35,"2022/23",2022-09-04,0,0,0,1078,-2.30258509299405,-0.782313220479182,0.509237051292199,-1.78041784101189,0.215791400053527,0.178842297920547,0.184227148262448,0.173457447578646
"384","FluNet",2022,36,"2022/23",2022-09-11,0,0,0,1080,-2.30258509299405,-0.289402985750451,0.492532990540831,-1.25476764721048,0.675961675709578,0.246455117364365,0.262825096900705,0.230085137828026
"385","FluNet",2022,37,"2022/23",2022-09-18,0,0,0,1082,-2.30258509299405,0.313017322501807,0.471787586641153,-0.611686347314852,1.23772099231847,0.301210154126129,0.321540649947815,0.280879658304444
"386","FluNet",2022,38,"2022/23",2022-09-25,0,0,0,1084,-2.30258509299405,0.999176833068283,0.454865167261482,0.107641105235778,1.89071256090079,0.343079755283238,0.359663726275315,0.32649578429116
"387","FluNet",2022,39,"2022/23",2022-10-02,55,4.70953020131233,1.56984340043744,1086,4.00914971615887,1.74330467473967,0.448195897017515,0.864840716585336,2.62176863289399,0.372063920835691,0.378599805674779,0.365528035996604
"388","FluNet",2022,40,"2022/23",2022-10-09,40,-0.315081046639895,1.46481638489081,1088,3.69137633431252,2.51962997630664,0.454300652324595,1.62920069775044,3.41005925486285,0.38816265078349,0.382179990582551,0.394145310984429
"389","FluNet",2022,41,"2022/23",2022-10-16,98,0.88875457406555,1.76106790957933,1090,4.58598736657132,3.3023818665599,0.470590901700461,2.380023699227,4.22474003389281,0.391375945126628,0.37541150073828,0.407340389514977
"390","FluNet",2022,42,"2022/23",2022-10-23,205,0.735389485758247,0.436354337727967,1092,5.32349766507834,4.06578947429013,0.490589963947268,3.10423314495349,5.02734580362678,0.381703803865116,0.362104722863245,0.401302884866987
"391","FluNet",2022,43,"2022/23",2022-10-30,343,0.513741077726114,0.712628379183303,1094,5.8380219498644,4.78408192828803,0.506422614600924,3.79149360367021,5.77667025290584,0.359146226998947,0.343630229358364,0.37466222463953
"392","FluNet",2022,44,"2022/23",2022-11-06,98,-1.24913056348436,0,1096,4.58598736657132,5.43155237301547,0.51097011946818,4.43005093885784,6.43305380717311,0.323735222363724,0.319278667593813,0.328191777133634
"393","FluNet",2022,45,"2022/23",2022-11-13,256,0.957072116432781,0.0738942102248448,1098,5.54556799320548,5.99079937573849,0.501846266642579,5.00718069311903,6.97441805835794,0.279623501361506,0.288564877130595,0.270682125592418
"394","FluNet",2022,46,"2022/23",2022-11-20,588,0.830448262089507,0.179463271679309,1100,6.37689700146591,6.46086192933363,0.48426430753336,5.51170388656824,7.41001997209901,0.23503127679757,0.252261596724605,0.217800956870536
"395","FluNet",2022,47,"2022/23",2022-11-27,1277,0.775083395377528,0.854201257966606,1102,7.15234716150222,6.84271193097162,0.465594187197549,5.93014732406442,7.75527653787881,0.190925000818995,0.20922171874809,0.1726282828899
"396","FluNet",2022,48,"2022/23",2022-12-04,2017,0.456954078066245,0.68749524517776,1104,7.60941611530729,7.13732127782316,0.453066463373999,6.24931100961012,8.0253315460362,0.147304673425771,0.15958184277285,0.135027504078692
"397","FluNet",2022,49,"2022/23",2022-12-11,2883,0.357145712911363,0.529727728785045,1106,7.96662138312773,7.34566186705898,0.451527165824119,6.46066862204371,8.23065511207426,0.104170294617911,0.105678806216793,0.10266178301903
"398","FluNet",2022,50,"2022/23",2022-12-18,5126,0.575418331054679,0.463172707344095,1108,8.54210041512234,7.4687055958498,0.461420058819339,6.56432228056389,8.3730889111357,0.0615218643954081,0.0518268292600927,0.0712168995307225
"399","FluNet",2022,51,"2022/23",2022-12-25,6037,0.163566853850682,0.365376965938908,1110,8.70567904317804,7.50742436136631,0.478575477612357,6.56941642524609,8.44543229748653,0.0193593827582572,0.00254707234110008,0.0361716931754152
"400","FluNet",2022,52,"2022/23",2023-01-01,4230,-0.355669829596271,0.12777178510303,1112,8.34998091242283,7.46279006077926,0.496015425456966,6.4905998268836,8.43498029467491,-0.0223171502935284,-0.0394082991812463,-0.00522600140581098
"401","FluNet",2023,1,"2022/23",2023-01-08,2191,-0.657733948505692,-0.283278974750427,1114,7.69215897981363,7.33577459125933,0.506284415484252,6.3434571369102,8.32809204560846,-0.0635077347599626,-0.0735713449867021,-0.0534441245332227
"402","FluNet",2023,2,"2022/23",2023-01-15,1123,-0.66813742823348,-0.560513735445148,1116,7.02384799796899,7.12777273370478,0.503717761822345,6.14048592053298,8.11505954687657,-0.104000928777277,-0.101485608188608,-0.106516249365947
"403","FluNet",2023,3,"2022/23",2023-01-22,298,-1.32543415879273,-0.883768511843966,1118,5.69742900068403,6.84477325823626,0.489798610239007,5.88476798216781,7.80477853430471,-0.141499737734258,-0.127858969182587,-0.155140506285929
"404","FluNet",2023,4,"2022/23",2023-01-29,129,-0.835089051693064,-0.94288687957309,1120,4.8605872978526,6.49558272107217,0.471110597128247,5.5722059507008,7.41895949144353,-0.174595268582046,-0.156281015733502,-0.19290952143059
"405","FluNet",2023,5,"2022/23",2023-02-05,113,-0.131878044218135,-0.764133751567975,1122,4.72827238312207,6.08904849421102,0.455116912889059,5.19701934494846,6.98107764347357,-0.203267113430574,-0.187593302876169,-0.218940923984979
"406","FluNet",2023,6,"2022/23",2023-02-12,108,-0.0450526639409432,-0.337339919950714,1124,4.68305672464516,5.63401794965134,0.448121460410316,4.75569988724712,6.51233601205556,-0.22751527227984,-0.220659728850672,-0.234370815709008
"407","FluNet",2023,7,"2022/23",2023-02-19,54,-0.688549471311316,-0.288493393156798,1126,3.99083418585244,5.13933845939165,0.452947451222777,4.25156145499501,6.02711546378829,-0.247339745129846,-0.252069216126057,-0.242610274133634
"408","FluNet",2023,8,"2022/23",2023-02-26,636,2.45778371632826,0.574727193692001,1128,6.45535578368476,4.61385739543046,0.467650215274349,3.69726297349273,5.53045181736818,-0.262740531980595,-0.277149240751136,-0.248331823210054
"409","FluNet",2023,9,"2022/23",2023-03-05,44,-2.66049522882527,-0.297086994602773,1130,3.7864597824528,4.06642212976629,0.486415548218743,3.11304765525756,5.01979660427503,-0.273717632832082,-0.292107659117588,-0.255327606546576
"410","FluNet",2023,10,"2022/23",2023-03-12,41,-0.0697957619355423,-0.0908357581441821,1132,3.71600812150219,3.50588003439768,0.50181118565016,2.52233011052336,4.48942995827199,-0.280271047684309,-0.295358772367098,-0.26518332300152
"411","FluNet",2023,11,"2022/23",2023-03-19,47,0.135036283803943,-0.865084902318955,1134,3.85227300102237,2.94107822107838,0.506886371999354,1.94758093195965,3.93457551019712,-0.282400906659647,-0.287374589281857,-0.277427224037437
"412","FluNet",2023,12,"2022/23",2023-03-26,58,0.208297043197216,0.0911791883552054,1136,4.06216566385787,2.38068673621016,0.498592347700031,1.4034457347181,3.35792773770222,-0.280195742434112,-0.272067598620776,-0.288323886247448
"413","FluNet",2023,13,"2022/23",2023-04-02,3,-2.81626378574244,-0.824310152913762,1138,1.1314021114911,1.83289066697607,0.481629073409449,0.888897683093547,2.77688365085859,-0.273898034617046,-0.257274025812275,-0.290522043421817
"414","FluNet",2023,14,"2022/23",2023-04-09,18,1.66500776358891,-0.314319659652105,1140,2.89591193827178,1.30579281918937,0.463252132571055,0.397818639350099,2.21376699902864,-0.263548923893349,-0.245539521871724,-0.281558325914975
"415","FluNet",2023,15,"2022/23",2023-04-16,16,-0.114410351177744,-0.421888791110425,1142,2.77881927199042,0.807495998663317,0.450714322970182,-0.0759040743582389,1.69089607168487,-0.249148410263025,-0.236861356854169,-0.261435463671881
"416","FluNet",2023,16,"2022/23",2023-04-23,0,-3.49650756146648,-0.648636716351771,1144,-2.30258509299405,0.346103011211176,0.449035628799255,-0.534006821235364,1.22621284365772,-0.230696493726071,-0.229051373438563,-0.232341614013579
"417","FluNet",2023,17,"2022/23",2023-04-30,0,0,-1.20363930421474,1146,-2.30258509299405,-0.0702833373537938,0.458928989243045,-0.969784156270162,0.829217481562574,-0.208193174282485,-0.217888667517399,-0.198497681047571
"418","FluNet",2023,18,"2022/23",2023-05-07,0,0,-1.16550252048883,1148,-2.30258509299405,-0.43356024121834,0.476465463407847,-1.36743254949772,0.500312067061039,-0.181638451932273,-0.198824196613779,-0.164452707250768
"419","FluNet",2023,19,"2022/23",2023-05-14,19,3.66356164612965,1.22118721537655,1150,2.94968833505258,-0.735624894569195,0.494793606388363,-1.70542036309039,0.234170573951997,-0.151032326675427,-0.168993906796333,-0.133070746554521
"420","FluNet",2023,20,"2022/23",2023-05-21,0,-3.66356164612965,0,1152,-2.30258509299405,-0.968374491593107,0.506456172910627,-1.96102859049794,0.0242796073117211,-0.116374798511956,-0.127804113703775,-0.104945483320138
"421","FluNet",2023,21,"2022/23",2023-05-28,0,0,0,1154,-2.30258509299405,-1.12415951121646,0.505471103496844,-2.11488287407027,-0.133436148362645,-0.0778925098116756,-0.0769271417861683,-0.0788578778371828
"422","FluNet",2023,22,"2022/23",2023-06-04,1,1.09861228866811,-0.854983119153846,1156,0.0953101798043249,-1.20297474018562,0.492443992456384,-2.16816496540013,-0.237784514971108,-0.039407614484581,-0.0266410456649304,-0.0521741833042315
"423","FluNet",2023,23,"2022/23",2023-06-11,0,-1.09861228866811,0,1158,-2.30258509299405,-1.2111740545214,0.473760840694983,-2.13974530228356,-0.282602806759231,-0.00409965716788874,0.0142098315582841,-0.0224091458940616
"424","FluNet",2023,24,"2022/23",2023-06-18,0,0,0,1160,-2.30258509299405,-1.1553048379057,0.456918397712975,-2.05086489742313,-0.259744778388271,0.0279346083078478,0.0444402024302155,0.0114290141854799
"425","FluNet",2023,25,"2022/23",2023-06-25,23,3.85014760171006,0.91717843768065,1162,3.13983261752775,-1.04191447402045,0.448504562935761,-1.92098341737454,-0.162845530666357,0.0566951819426267,0.0649407400242964,0.048449623860957
"426","FluNet",2023,26,"2023/24",2023-07-02,0,-3.85014760171006,0,1164,-2.30258509299405,-0.877550346547553,0.451868986422996,-1.76321355993663,0.00811286684151946,0.082182063736448,0.0788849287189578,0.0854791987539381
"427","FluNet",2023,27,"2023/24",2023-07-09,0,0,0,1166,-2.30258509299405,-0.668759839168923,0.465624130803867,-1.5813831355445,0.243863457206657,0.104395253689315,0.0909152121960612,0.117875295182569
"428","FluNet",2023,28,"2023/24",2023-07-16,0,0,-1.28338253390335,1168,-2.30258509299405,-0.422090335566473,0.484293611372615,-1.3713058138568,0.527125142723852,0.123334751801225,0.105038660843852,0.141630842758598
"429","FluNet",2023,29,"2023/24",2023-07-23,15,3.43398720448515,1.14466240149505,1170,2.71469474382088,-0.144089219422118,0.500501346942427,-1.12507185942927,0.836893420585039,0.139000558072178,0.123116977213762,0.154884138930593
"430","FluNet",2023,30,"2023/24",2023-07-30,1,-2.33537491581704,0.366204096222703,1172,0.0953101798043249,0.158696126864958,0.507134292159998,-0.835287085768637,1.15267933949855,0.151392673143538,0.144892386830319,0.157892959456757
"431","FluNet",2023,31,"2023/24",2023-08-06,18,2.51230562397611,1.20363930421474,1174,2.89591193827178,0.480335999229209,0.500318305457996,-0.500287879468462,1.46095987792688,0.160819936182126,0.167499603150087,0.154140269214164
"432","FluNet",2023,32,"2023/24",2023-08-13,0,-3.61091791264422,-1.14466240149505,1176,-2.30258509299405,0.81727747076254,0.484055070618212,-0.131470467649155,1.76602540917424,0.168470735766665,0.184408705909654,0.152532765623677
"433","FluNet",2023,33,"2023/24",2023-08-20,24,3.89182029811063,0.931069336480839,1178,3.18221184049661,1.16653921107495,0.465451256503395,0.254254748328299,2.07882367382161,0.174630870156206,0.192862607988727,0.156399132323685
"434","FluNet",2023,34,"2023/24",2023-08-27,1,-2.79320800944252,-0.837435207992038,1180,0.0953101798043249,1.52513988977644,0.451837663064099,0.639538070170807,2.41074170938207,0.179300339350744,0.192641660921254,0.165959017780234
"435","FluNet",2023,35,"2023/24",2023-09-03,1,0,0.366204096222703,1182,0.0953101798043249,1.89009817647701,0.448610126555082,1.01082232842904,2.76937402452497,0.182479143350283,0.185642129129119,0.179316157571447
"436","FluNet",2023,36,"2023/24",2023-09-10,17,2.4567357728213,-0.112157412207071,1184,2.83907846350861,2.25843274078665,0.457068743891372,1.36257800275956,3.15428747881373,0.18416728215482,0.175877837165256,0.192456727144384
"437","FluNet",2023,37,"2023/24",2023-09-17,42,0.887303195000903,1.11467965594074,1186,3.74004774068834,2.62716225231536,0.473810970062532,1.6984927509928,3.55583175363792,0.184364755764357,0.16795737411662,0.200772137412094
"438","FluNet",2023,38,"2023/24",2023-09-24,45,0.0682082500265335,1.13741573928291,1188,3.80888224650863,2.99330538067314,0.492246723462182,2.02850180268726,3.95810895865902,0.183071564178891,0.165004525847234,0.201138602510549
"439","FluNet",2023,39,"2023/24",2023-10-01,58,0.251314428280906,0.402275291102781,1190,4.06216566385787,3.35388079546999,0.504915789909071,2.36424584724821,4.34351574369177,0.180287707398424,0.167872022280473,0.192703392516375
"440","FluNet",2023,40,"2023/24",2023-10-08,27,-0.754840749565285,-0.145106023752615,1192,3.29953372788566,3.70594073396365,0.505516714992265,2.71512797257881,4.69675349534849,0.17602996924683,0.1754410626653,0.176618875828361
"441","FluNet",2023,41,"2023/24",2023-10-15,86,1.14595840926531,0.214144029326976,1194,4.45550941143368,4.04749893226316,0.493664600640105,3.07991631500855,5.01508154951777,0.170779099149754,0.182394171214872,0.159164027084637
"442","FluNet",2023,42,"2023/24",2023-10-22,45,-0.642432087980929,-0.0837714760936354,1196,3.80888224650863,4.37764937696921,0.475404225163767,3.44585709564823,5.30944165829019,0.165075222353025,0.182970390319837,0.147180054386213
"443","FluNet",2023,43,"2023/24",2023-10-29,97,0.762140052046896,0.421888791110425,1198,4.57574137529728,4.69554347367421,0.45817479359303,3.79752087823187,5.59356606911655,0.158947048352502,0.175831891291823,0.14206220541318
"444","FluNet",2023,44,"2023/24",2023-11-05,144,0.393427129548686,0.171045031204884,1200,4.97050750300548,5.00033262797058,0.448743298114239,4.12079576366667,5.87986949227449,0.152394577148184,0.161637442717399,0.143151711578969
"445","FluNet",2023,45,"2023/24",2023-11-12,187,0.260499337857978,0.472022173151187,1202,5.23164323328004,5.29116824545072,0.450890907539157,4.40742206667397,6.17491442422747,0.145417808740069,0.143313151503651,0.147522465976488
"446","FluNet",2023,46,"2023/24",2023-11-19,166,-0.118783535989967,0.178380977138899,1204,5.11259001661925,5.56720173170705,0.463751313659303,4.65824915693481,6.47615430647928,0.138016743128164,0.12541354513042,0.150619941125908
"447","FluNet",2023,47,"2023/24",2023-11-26,168,0.0119404403719177,0.0512187474133097,1206,5.12455904041457,5.82758449233197,0.48221682580996,4.88243951374445,6.77272947091949,0.130191380312461,0.112095178404816,0.148287582220105
"448","FluNet",2023,48,"2023/24",2023-12-03,321,0.646061793885258,0.17973956608907,1208,5.77175260109547,6.0714679329179,0.499029297491889,5.0933705098338,7.049565356002,0.121941720292965,0.105465498044675,0.138417942541255
"449","FluNet",2023,49,"2023/24",2023-12-10,421,0.270822233764236,0.309608156007137,1210,6.04287033516788,6.29800345905724,0.506983649192173,5.30431550664058,7.2916914114739,0.113267763069671,0.105472498403393,0.121063027735949
"450","FluNet",2023,50,"2023/24",2023-12-17,803,0.645157407735657,0.520680478461717,1212,6.68847923919442,6.5061188778623,0.501541644976452,5.52309725370846,7.48914050201615,0.104057709402533,0.109390873533939,0.0987245452711267
"451","FluNet",2023,51,"2023/24",2023-12-24,1838,0.82772811556376,0.581235919021218,1214,7.51648770839972,6.6935246229739,0.485949506035555,5.74106359114421,7.64598565480359,0.0937028725557965,0.108983168717876,0.078422576393717
"452","FluNet",2023,52,"2023/24",2023-12-31,1436,-0.246740422321983,0.408715033659145,1216,7.26968638506657,6.85751883657984,0.467194201469422,5.94181820169977,7.77321947145991,0.0819971068029721,0.100377305277782,0.0636169083281621
"453","FluNet",2024,1,"2023/24",2024-01-07,1408,-0.0196842911029167,0.187101134046287,1218,7.24999655692327,6.99539933154104,0.452695605645121,6.1081159444766,7.88268271860548,0.0689402474805982,0.0831488713884139,0.0547316235727826
"454","FluNet",2024,2,"2023/24",2024-01-14,1055,-0.288510720028052,-0.18497847781765,1220,6.96139082814805,7.10446392071839,0.448197325328501,6.22599716307453,7.98293067836225,0.0545322945886757,0.058940609298963,0.0501239798783883
"455","FluNet",2024,3,"2023/24",2024-01-21,1378,0.266981363175476,-0.0137378826518309,1222,7.2284610178811,7.18201041697279,0.45552739344105,6.28917672582833,8.07484410811725,0.0387732481271992,0.0315897813769008,0.0459567148774975
"456","FluNet",2024,4,"2023/24",2024-01-28,2271,0.499444454735607,0.159305032627677,1224,7.72801957460155,7.22533663316514,0.471750096388695,6.3007064442433,8.14996682208698,0.0216631080961749,0.00576485920748349,0.0375613569848667
"457","FluNet",2024,5,"2023/24",2024-02-04,1440,-0.455450130674875,0.103658562412069,1226,7.27246783460334,7.23174038215634,0.490495418851895,6.27036936120662,8.19311140310605,0.00320187449559972,-0.0151685415183365,0.0215722905095355
"458","FluNet",2024,6,"2023/24",2024-02-11,1104,-0.265597531664412,-0.0738677358678933,1228,7.00678580244509,7.19851947680729,0.504277015258982,6.21013652689968,8.18690242671489,-0.0166104526745259,-0.0301164171534709,-0.0031044881955804
"459","FluNet",2024,7,"2023/24",2024-02-18,1025,-0.0742124453477357,-0.265086702562341,1230,6.93254544778936,7.12302913600584,0.506512425131833,6.13026478274745,8.11579348926423,-0.0377451704007234,-0.0399358720761178,-0.03555446872533
"460","FluNet",2024,8,"2023/24",2024-02-25,927,-0.100442783030846,-0.146750920014331,1232,6.83206143461294,7.0059021156923,0.495835892140917,6.0340637670961,7.9777404642885,-0.0585635101567701,-0.0481005078256724,-0.0690265124878673
"461","FluNet",2024,9,"2023/24",2024-03-03,868,-0.0657252088004308,-0.080126812393004,1234,6.76630691539776,6.85275768362522,0.477897837672309,5.9160779217875,7.78943744546295,-0.0765722160335374,-0.0589929226543018,-0.094151509412773
"462","FluNet",2024,10,"2023/24",2024-03-10,565,-0.429057290124984,-0.198408427318753,1236,6.3370027066358,6.66963329063913,0.460091622635907,5.76785371027275,7.5714128710055,-0.0915621964930482,-0.0741121057573735,-0.109012287228723
"463","FluNet",2024,11,"2023/24",2024-03-17,616,0.0863480270482233,-0.136144823959064,1238,6.42340928802053,6.46256638756853,0.44938994368876,5.58176209793856,7.3433706771985,-0.1035334515353,-0.0930458061670962,-0.114021096903504
"464","FluNet",2024,12,"2023/24",2024-03-24,812,0.276057591599494,-0.0222172238257556,1240,6.69962348528836,6.23759442524794,0.450054574327917,5.35548745956522,7.11970139093065,-0.112485981160296,-0.11313731918667,-0.111834643133922
"465","FluNet",2024,13,"2023/24",2024-03-31,521,-0.443406639763065,-0.0270003403717828,1242,6.25594196191517,6.00075485451187,0.461803028609105,5.09562091843803,6.90588879058572,-0.118419785368033,-0.129933270563597,-0.106906300172469
"466","FluNet",2024,14,"2023/24",2024-04-07,441,-0.166531254396813,-0.111293434186795,1244,6.08927160711089,5.75808512619484,0.479941532116325,4.81739972324684,6.69877052914283,-0.121334864158516,-0.139110597595592,-0.103559130721441
"467","FluNet",2024,15,"2023/24",2024-04-14,316,-0.332854778459783,-0.314264224206554,1246,5.75605861922157,5.51562269113135,0.497339357105193,4.54083755120518,6.49040783105753,-0.121231217531742,-0.138281086020833,-0.104181349042651
