date,group,percentage_h3,percentage_h3_new,percentage_h1n1,percentage_h1n1_new,percentage_b,flu_prop,flu_prop_smooth,Year,Week,ILI,N,ILI_per_100k,Season,Influenza,ILI_plus
2022-02-28,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,8,87.84873599999997,10981092,0.7999999999999998,2021/22,0,0
2022-03-07,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,9,109.81092,10981092,1,2021/22,0,0
2022-03-14,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,10,76.86764399999998,10981092,0.6999999999999998,2021/22,0,0
2022-03-21,65+,1,0.3333333333333335,0,0,0,0.05263157894736842,0.024999999999999998,2022,11,87.84873599999997,10981092,0.7999999999999998,2021/22,2.1962183999999993,0.7320728000000001
2022-03-28,65+,0,0.3333333333333335,0,0,0,0,0.019999999999999997,2022,12,175.69747199999995,10981092,1.5999999999999996,2021/22,3.5139494399999984,1.17131648
2022-04-04,65+,0,0.3333333333333335,0,0,0,0,0.017857142857142856,2022,13,153.73528799999997,10981092,1.3999999999999997,2021/22,2.745272999999999,0.9150910000000001
2022-04-11,65+,1,0.3333333333333335,0,0,0,0.06666666666666667,0.019230769230769232,2022,14,219.62184,10981092,2,2021/22,4.223496923076923,1.4078323076923083
2022-04-18,65+,0,0.3333333333333335,0,0,0,0,0.027777777777777776,2022,15,98.82982799999998,10981092,0.8999999999999997,2021/22,2.745272999999999,0.9150910000000001
2022-04-25,65+,0,0.3333333333333335,0,0,0,0,0.03125,2022,16,175.69747199999995,10981092,1.5999999999999996,2021/22,5.490545999999998,1.8301820000000002
2022-05-02,65+,1,0.3333333333333335,0,0,0,0.125,0.039999999999999994,2022,17,65.88655199999998,10981092,0.5999999999999999,2021/22,2.6354620799999986,0.8784873599999999
2022-05-09,65+,0,0.3333333333333335,0,0,0,0,0.03571428571428571,2022,18,120.79201200000004,10981092,1.1000000000000005,2021/22,4.31400042857143,1.438000142857144
2022-05-16,65+,0,0.3333333333333335,0,0,0,0,0.03571428571428571,2022,19,98.82982799999998,10981092,0.8999999999999997,2021/22,3.5296367142857132,1.1765455714285715
2022-05-23,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,20,87.84873599999997,10981092,0.7999999999999998,2021/22,0,0
2022-05-30,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,21,76.86764399999998,10981092,0.6999999999999998,2021/22,0,0
2022-06-06,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,22,21.962183999999993,10981092,0.19999999999999996,2021/22,0,0
2022-06-13,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,23,131.77310399999996,10981092,1.1999999999999997,2021/22,0,0
2022-06-20,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,24,32.94327599999999,10981092,0.29999999999999993,2021/22,0,0
2022-06-27,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,25,54.90546,10981092,0.5,2021/22,0,0
2022-07-04,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,26,98.82982799999998,10981092,0.8999999999999997,2022/23,0,0
2022-07-11,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,27,65.88655199999998,10981092,0.5999999999999999,2022/23,0,0
2022-07-18,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,28,43.92436799999999,10981092,0.3999999999999999,2022/23,0,0
2022-07-25,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,29,43.92436799999999,10981092,0.3999999999999999,2022/23,0,0
2022-08-01,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,30,65.88655199999998,10981092,0.5999999999999999,2022/23,0,0
2022-08-08,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,31,43.92436799999999,10981092,0.3999999999999999,2022/23,0,0
2022-08-15,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,32,43.92436799999999,10981092,0.3999999999999999,2022/23,0,0
2022-08-22,65+,0,1.4802973661668753e-16,0,0,0,0,0,2022,33,43.92436799999999,10981092,0.3999999999999999,2022/23,0,0
2022-08-29,65+,0,1.4802973661668753e-16,1,1,0,0.09090909090909091,0.0303030303030303,2022,34,87.84873599999997,10981092,0.7999999999999998,2022/23,2.662082909090908,3.9406743188451246e-16
2022-09-05,65+,0,1.4802973661668753e-16,1,1,0,0.1111111111111111,0.07142857142857142,2022,35,10.981091999999997,10981092,0.09999999999999998,2022/23,0.784363714285714,1.16109154037401e-16
2022-09-12,65+,0,1.4802973661668753e-16,1,1,0,0.05263157894736842,0.07692307692307693,2022,36,109.81092,10981092,1,2022/23,8.446993846153847,1.2504062742489342e-15
2022-09-19,65+,1,0.3333333333333335,0,0,0,0.07142857142857142,0.07142857142857142,2022,37,98.82982799999998,10981092,0.8999999999999997,2022/23,7.0592734285714265,2.353091142857143
2022-09-26,65+,0,0.3333333333333335,0,0,0,0,0.039999999999999994,2022,38,120.79201200000004,10981092,1.1000000000000005,2022/23,4.831680480000001,1.610560160000001
2022-10-03,65+,0,0.3333333333333335,1,1,0,0.02702702702702703,0.02941176470588235,2022,39,153.73528799999997,10981092,1.3999999999999997,2022/23,4.521626117647057,1.507208705882353
2022-10-10,65+,0,1.4802973661668753e-16,1,1,0,0.02564102564102564,0.02150537634408602,2022,40,197.65965599999996,10981092,1.7999999999999994,2022/23,4.2507452903225795,6.292367057510764e-16
2022-10-17,65+,0,1.4802973661668753e-16,1,1,0,0.06976744186046512,0.04201680672268908,2022,41,296.4894840000001,10981092,2.700000000000001,2022/23,12.457541344537821,1.844086564123429e-15
2022-10-24,65+,0,1.4802973661668753e-16,1,1,0,0.025,0.04098360655737705,2022,42,274.5273,10981092,2.5000000000000004,2022/23,11.251118852459019,1.6655001603725562e-15
2022-10-31,65+,0.6666666666666666,0.22222222222222235,0.3333333333333333,0.3333333333333333,0,0.0967741935483871,0.06140350877192983,2022,43,285.5083920000001,10981092,2.6000000000000005,2022/23,17.531217052631586,3.89582601169591
2022-11-07,65+,0,0.22222222222222235,0,0,0,0,0.03669724770642201,2022,44,318.45166800000004,10981092,2.9000000000000004,2022/23,11.686299743119266,2.5969554984709493
2022-11-14,65+,0.3333333333333333,0.3333333333333335,0.6666666666666666,0.6666666666666666,0,0.05357142857142857,0.048,2022,45,285.5083920000001,10981092,2.6000000000000005,2022/23,13.704402816000004,4.5681342720000035
2022-11-21,65+,1,0.44444444444444464,0,0,0,0.03333333333333333,0.03225806451612903,2022,46,252.56511599999993,10981092,2.2999999999999994,2022/23,8.14726180645161,3.621005247311828
2022-11-28,65+,0.5,0.777777777777778,0,0,0,0.05555555555555555,0.049180327868852465,2022,47,296.4894840000001,10981092,2.700000000000001,2022/23,14.581450032786893,11.341127803278699
2022-12-05,65+,0.5,0.8333333333333335,0.5,0.5,0,0.07547169811320754,0.05882352941176471,2022,48,494.14914000000005,10981092,4.500000000000001,2022/23,29.067596470588242,24.22299705882354
2022-12-12,65+,0.5,0.7000000000000002,0.3333333333333333,0.39999999999999997,0,0.10344827586206896,0.08163265306122448,2022,49,944.373912,10981092,8.6,2022/23,77.09174791836735,53.964223542857155
2022-12-19,65+,0.8571428571428571,0.6666666666666669,0.09523809523809523,0.09999999999999999,0,0.22105263157894736,0.15048543689320387,2022,50,1614.220524,10981092,14.700000000000001,2022/23,242.9166807961165,161.94445386407773
2022-12-26,65+,0.56,0.7121212121212123,0.32,0.36363636363636365,0,0.3048780487804878,0.22127659574468084,2022,51,2723.310816,10981092,24.8,2022/23,602.6049465191489,429.12776494545466
2023-01-02,65+,0.6896551724137931,0.7420062695924766,0.27586206896551724,0.27586206896551724,0.034482758620689655,0.23387096774193547,0.24916943521594687,2022,52,3579.8359920000007,10981092,32.6,2022/23,891.985712292359,661.8589909078414
2023-01-09,65+,1,0.77533960292581,0,0,0,0.03669724770642202,0.1841269841269841,2023,1,3612.7792680000007,10981092,32.900000000000006,2022/23,665.2101509333334,515.7637742868687
2023-01-16,65+,0.3333333333333333,0.8965517241379312,0,0,0,0.05555555555555555,0.1254355400696864,2023,2,1822.8612720000003,10981092,16.6,2022/23,228.65158812543558,204.99797556073537
2023-01-23,65+,0.5,0.8333333333333335,0,0,0.5,0.04,0.04225352112676056,2023,3,988.2982800000001,10981092,9.000000000000002,2022/23,41.75908225352113,34.799235211267614
2023-01-30,65+,0,0.5000000000000001,0,0,0,0,0.034482758620689655,2023,4,505.13023199999986,10981092,4.599999999999999,2022/23,17.41828386206896,8.709141931034482
2023-02-06,65+,1,0.5000000000000001,0,0,0,0.06451612903225806,0.03278688524590164,2023,5,603.9600600000001,10981092,5.500000000000002,2022/23,19.801969180327873,9.900984590163938
2023-02-13,65+,0,0.3333333333333335,0,0,0,0.01694915254237288,0.022900763358778626,2023,6,439.24368,10981092,4,2022/23,10.059015572519083,3.353005190839696
2023-02-20,65+,0,0.3333333333333335,0,0,0,0,0.021897810218978103,2023,7,494.14914000000005,10981092,4.500000000000001,2022/23,10.820784087591242,3.6069280291970824
2023-02-27,65+,0,1.4802973661668753e-16,0,0,0,0,0.006211180124223602,2023,8,450.224772,10981092,4.1,2022/23,2.7964271552795026,4.1395437526377754e-16
2023-03-06,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,9,450.224772,10981092,4.1,2022/23,0,0
2023-03-13,65+,0.5,0.16666666666666682,0.5,0.5,0,0.02857142857142857,0.008064516129032258,2023,10,417.28149599999995,10981092,3.7999999999999994,2022/23,3.365173354838709,0.5608622258064521
2023-03-20,65+,0,0.16666666666666682,0,0,0,0,0.008620689655172414,2023,11,296.4894840000001,10981092,2.700000000000001,2022/23,2.555943827586208,0.4259906379310351
2023-03-27,65+,0,0.16666666666666682,0,0,0,0,0.00819672131147541,2023,12,263.5462079999999,10981092,2.3999999999999995,2022/23,2.1602148196721305,0.3600358032786887
2023-04-03,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,13,340.413852,10981092,3.1,2022/23,0,0
2023-04-10,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,14,219.62184,10981092,2,2022/23,0,0
2023-04-17,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,15,241.58402400000008,10981092,2.200000000000001,2022/23,0,0
2023-04-24,65+,0,1.4802973661668753e-16,1,1,0,0.03225806451612903,0.009174311926605503,2023,16,197.65965599999996,10981092,1.7999999999999994,2022/23,1.8133913394495407,2.6843584236169773e-16
2023-05-01,65+,0,1.4802973661668753e-16,1,1,0,0.03333333333333333,0.018867924528301886,2023,17,131.77310399999996,10981092,1.1999999999999997,2022/23,2.4862849811320746,3.6804411091100695e-16
2023-05-08,65+,0,1.4802973661668753e-16,1,1,0,0.06666666666666667,0.03947368421052632,2023,18,164.71638000000002,10981092,1.5000000000000002,2022/23,6.501962368421054,9.624837768889826e-16
2023-05-15,65+,0,1.4802973661668753e-16,0,0,1,0.029411764705882353,0.0379746835443038,2023,19,120.79201200000004,10981092,1.1000000000000005,2022/23,4.5870384303797485,6.7901809069973795e-16
2023-05-22,65+,0,1.4802973661668753e-16,0,0,0,0,0.025974025974025972,2023,20,87.84873599999997,10981092,0.7999999999999998,2022/23,2.2817853506493497,3.3777208447243924e-16
2023-05-29,65+,0,1.4802973661668753e-16,0,0,0,0,0.013333333333333332,2023,21,76.86764399999998,10981092,0.6999999999999998,2022/23,1.0249019199999998,1.5171596127553732e-16
2023-06-05,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,22,65.88655199999998,10981092,0.5999999999999999,2022/23,0,0
2023-06-12,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,23,76.86764399999998,10981092,0.6999999999999998,2022/23,0,0
2023-06-19,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,24,65.88655199999998,10981092,0.5999999999999999,2022/23,0,0
2023-06-26,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,25,43.92436799999999,10981092,0.3999999999999999,2022/23,0,0
2023-07-03,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,26,54.90546,10981092,0.5,2023/24,0,0
2023-07-10,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,27,87.84873599999997,10981092,0.7999999999999998,2023/24,0,0
2023-07-17,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,28,131.77310399999996,10981092,1.1999999999999997,2023/24,0,0
2023-07-24,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,29,76.86764399999998,10981092,0.6999999999999998,2023/24,0,0
2023-07-31,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,30,120.79201200000004,10981092,1.1000000000000005,2023/24,0,0
2023-08-07,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,31,142.75419600000004,10981092,1.3000000000000003,2023/24,0,0
2023-08-14,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,32,131.77310399999996,10981092,1.1999999999999997,2023/24,0,0
2023-08-21,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,33,175.69747199999995,10981092,1.5999999999999996,2023/24,0,0
2023-08-28,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,34,142.75419600000004,10981092,1.3000000000000003,2023/24,0,0
2023-09-04,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,35,131.77310399999996,10981092,1.1999999999999997,2023/24,0,0
2023-09-11,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,36,142.75419600000004,10981092,1.3000000000000003,2023/24,0,0
2023-09-18,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,37,164.71638000000002,10981092,1.5000000000000002,2023/24,0,0
2023-09-25,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,38,230.60293200000007,10981092,2.1000000000000005,2023/24,0,0
2023-10-02,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,39,274.5273,10981092,2.5000000000000004,2023/24,0,0
2023-10-09,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,40,362.37603599999983,10981092,3.299999999999998,2023/24,0,0
2023-10-16,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,41,329.43276000000003,10981092,3.0000000000000004,2023/24,0,0
2023-10-23,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,42,307.47057599999994,10981092,2.7999999999999994,2023/24,0,0
2023-10-30,65+,0,1.4802973661668753e-16,0,0,0,0,0,2023,43,296.4894840000001,10981092,2.700000000000001,2023/24,0,0
2023-11-06,65+,1,0.3333333333333335,0,0,0,0.0058823529411764705,0.0032258064516129032,2023,44,252.56511599999993,10981092,2.2999999999999994,2023/24,0.8147261806451611,0.27157539354838717
2023-11-13,65+,0,0.3333333333333335,0,0,0,0.009259259259259259,0.006006006006006006,2023,45,285.5083920000001,10981092,2.6000000000000005,2023/24,1.7147651171171174,0.5715883723723727
2023-11-20,65+,0,0.3333333333333335,1,1,0,0.008547008547008548,0.00759493670886076,2023,46,230.60293200000007,10981092,2.1000000000000005,2023/24,1.751414673417722,0.58380489113924094
2023-11-27,65+,0,1.4802973661668753e-16,0,0,0,0,0.0056022408963585435,2023,47,252.56511599999993,10981092,2.2999999999999994,2023/24,1.4149306218487392,2.0945180728315476e-16
2023-12-04,65+,1,0.3333333333333335,0,0,0,0.015873015873015872,0.008,2023,48,318.45166800000004,10981092,2.9000000000000004,2023/24,2.547613344,0.8492044480000004
2023-12-11,65+,1,0.6666666666666669,0,0,0,0.016129032258064516,0.011261261261261262,2023,49,340.413852,10981092,3.1,2023/24,3.833489324324325,2.5556595495495507
2023-12-18,65+,0.6,0.8666666666666668,0.4,0.4,0,0.06622516556291391,0.03239740820734341,2023,50,384.33822,10981092,3.5,2023/24,12.451562203023755,10.791353909287256
2023-12-25,65+,0.2222222222222222,0.6074074074074076,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.06818181818181818,0.04690831556503198,2023,51,669.8466120000003,10981092,6.100000000000002,2023/24,31.42137625586355,19.085576688746755
2024-01-01,5-18,0.4932632269907728,0.4385218371383531,0.012898454182602454,0.012900547747637449,0.4937561630595261,0.038461538461538464,0.031168831168831165,2023,52,326.52452600000004,9797125,3.3328606708600743,2023/24,10.177387823376623,4.463006805576621
2024-01-08,5-18,0.532332427100227,0.4168090446451829,0.46293888175094117,0.46513837747951053,0,0.11016949152542373,0.0513595166163142,2024,1,451.47921399999996,9797125,4.60828267476428,2023/24,23.187754193353474,9.664865672798996
2024-01-15,5-18,0.4315699034321467,0.48745269351623405,0.3732969194576265,0.37553137790687846,0.19031545325774613,0.13008130081300814,0.10031347962382445,2024,2,486.497927,9797125,4.965721341720148,2023/24,48.802299887147335,23.788812529776973
2024-01-22,5-18,0.3533144356562199,0.44135536976355216,0.4930954679871348,0.4955195092760216,0.1494291727891876,0.17297297297297298,0.14319248826291078,2024,3,634.405188,9797125,6.475422003904206,2023/24,90.8420574366197,40.09362985002113
2024-01-29,5-18,0.38413764020956026,0.3916718616408092,0.5804482278584476,0.5829768936166538,0.031212008231085723,0.17751479289940827,0.16352201257861634,2024,4,943.540535,9797125,9.630790002169004,2023/24,154.2896472327044,60.43091336353706
2024-02-05,5-18,0.2709069090212737,0.3379253477445621,0.4604491680564409,0.4638599031118307,0.2632264697415349,0.12921348314606743,0.15977443609022554,2024,5,841.399498,9797125,8.58822866912487,2023/24,134.43413031954884,45.42870023697132
2024-02-12,5-18,0.1862946896292575,0.2831006837925649,0.36311676927932457,0.37146428103422313,0.43795839288697785,0.23357664233576642,0.17561983471074377,2024,6,824.6189169999999,9797125,8.416948002602803,2023/24,144.81943790289253,40.99848189676377
2024-02-19,5-18,0.37348232622850686,0.2800568751134643,0.6180294379489985,0.6233203278850414,0,0.05303030303030303,0.13870246085011187,2024,7,609.1835999999998,9797125,6.217983336948338,2023/24,84.49526442953018,23.663479718020074
2024-02-26,5-18,0.2489396499104414,0.27260446888658013,0.48342826061556476,0.4865679242915661,0.2628756672424519,0.0975609756097561,0.13010204081632654,2024,8,544.773512,9797125,5.560544669992471,2023/24,70.87614569387755,19.321154053607362
2024-03-04,5-18,0.7788965805649618,0.4702099297732476,0.16575763858612894,0.16671467622772973,0.04989161503346872,0.11842105263157894,0.09090909090909093,2024,9,467.75263000000007,9797125,4.774386669558672,2023/24,42.52296636363638,19.99472102759563
2024-03-11,5-18,0.6521080391255255,0.5730428433196119,0,0,0.31482158724594855,0.07926829268292683,0.0979498861047836,2024,10,399.27418800000004,9797125,4.075422003904207,2023/24,39.10886123917996,22.411053043491844
2024-03-18,5-18,0.5333478537945393,0.6692915729707959,0.23226438603723473,0.23485758082039282,0.2258398217600728,0.07086614173228346,0.09029345372460498,2024,11,462.1252920000001,9797125,4.7169480026028054,2023/24,41.726888668171576,27.927454951897833
2024-03-25,5-18,0.5504565122351526,0.5916458408029129,0.3132508426553644,0.3132508426553644,0.13629264510948308,0.05357142857142857,0.06947890818858561,2024,12,452.226734,9797125,4.615912668257269,2023/24,31.42021973200993,18.58964232155729
2024-04-01,5-18,0.710563620896087,0.6001075768502581,0.13134868259022667,0.13134868259022667,0.1580876965136863,0.06593406593406594,0.06363636363636363,2024,13,284.31949099999997,9797125,2.9020706686910698,2023/24,18.093058518181813,10.857781505156009
2024-04-08,5-18,0,0.42034004437708,0,0,0.968544690261113,0.021052631578947368,0.04697986577181209,2024,14,218.65471800000003,9797125,2.231825336514539,2023/24,10.272369302013427,4.317888168266078
2024-04-15,5-18,0,0.23685454029869582,0.009643556028023359,0.009643556028023359,0.9903564439719766,0.01694915254237288,0.03673469387755102,2024,15,218.65471800000003,9797125,2.231825336514539,2023/24,8.032214130612246,1.9024663854868522
2024-04-22,5-18,0,1.4802973661668753e-16,1.444460503069836e-4,0.023111361731550144,0.97688863826845,0.010869565217391304,0.016260162601626015,2024,16,187.907225,9797125,1.9179833369483394,2023/24,3.055402032520325,4.522903581320754e-16
2024-04-29,5-18,0,1.4802973661668753e-16,0.6778785183666445,0.6778785183666445,0.3221214816333556,0.037037037037037035,0.021551724137931036,2024,17,210.21371100000005,9797125,2.1456673360807383,2023/24,4.53046790948276,6.706439713910879e-16
2024-05-06,5-18,0,1.4802973661668753e-16,0,0,0.9554525043253883,0.0136986301369863,0.02032520325203252,2024,18,232.52019700000002,9797125,2.373351335213137,2023/24,4.7260202642276425,6.995915349587459e-16
2024-05-13,5-18,0.22953439555879807,0.07769950779552992,0.5049030285440121,0.5127429818110981,0.2541584948023126,0.037383177570093455,0.03065134099616858,2024,19,177.80580099999997,9797125,1.8148773339117341,2023/24,5.449986237547892,0.4234612481498832
2024-05-20,5-18,0,0.07769950779552992,0,0,1,0.011764705882352941,0.022641509433962266,2024,20,162.584204,9797125,1.6595093356469373,2023/24,3.6811517886792458,0.286023682101012
2024-05-27,5-18,0,0.07769950779552992,0,0,0,0,0.02100840336134454,2024,21,135.90506499999998,9797125,1.3871933347793355,2023/24,2.8551484243697476,0.22184362725671217
2024-06-03,5-18,0.03157682712637679,0.010592651144443938,0,0,0.9682220465666685,0,0.005128205128205128,2024,22,81.39353500000001,9797125,0.8307900021690039,2023/24,0.41740274358974366,0.004421401649579938
2024-06-10,5-18,0,0.010592651144443938,0,0,0,0,0,2024,23,138.718734,9797125,1.4159126682572694,2023/24,0,0
2024-06-17,5-18,0.9536172813806275,0.3439259844777773,0,0,0,0,0,2024,24,156.956866,9797125,1.60207066869107,2023/24,0,0
2024-06-24,5-18,0,0.3333333333333335,0,0,1,0,0,2024,25,134.548947,9797125,1.3733513352131363,2023/24,0,0
2024-07-01,5-18,0,0.3333333333333335,0.04044629821568048,0.5010777173200511,0.4989222826799489,0.030303030303030304,0.009389671361502348,2024,26,123.29427100000002,9797125,1.2584740013014024,2023/24,1.1576926854460097,0.38589756181533674
2024-07-08,5-18,0,1.8503717077085943e-16,0,0,0,0,0.012422360248447204,2024,27,92.54677799999999,9797125,0.9446320017352028,2024/25,1.149649416149068,2.1272787534259393e-16
2024-07-15,5-18,0,1.8503717077085943e-16,1,1,0,0,0.011834319526627217,2024,28,127.56549100000001,9797125,1.3020706686910701,2024/25,1.5096507810650885,2.7934150938030213e-16
2024-07-22,5-18,1,0.3333333333333335,0,0,0,0.022222222222222223,0.006756756756756756,2024,29,114.95469700000001,9797125,1.1733513352131366,2024/25,0.7767209256756756,0.2589069752252253
2024-07-29,5-18,0,0.3333333333333335,0,0,0,0,0.0061349693251533735,2024,30,87.02087300000001,9797125,0.8882286691248709,2024/25,0.5338703865030675,0.17795679550102259
2024-08-05,5-18,1,0.6666666666666669,0,0,0,0,0.007936507936507936,2024,31,68.78274099999999,9797125,0.7020706686910699,2024/25,0.5458947698412697,0.3639298465608466
2024-08-12,5-18,0,0.3333333333333335,0,0,0,0,0,2024,32,57.528065,9797125,0.5871933347793358,2024/25,0,0
2024-08-19,5-18,0,0.3333333333333335,0,0,0,0,0,2024,33,47.730940000000004,9797125,0.4871933347793358,2024/25,0,0
2024-08-26,5-18,0,1.4802973661668753e-16,0,0,0,0,0,2024,34,61.697852000000005,9797125,0.6297546678234687,2024/25,0,0
2024-09-02,5-18,0,1.4802973661668753e-16,1,1,0,0,0,2024,35,42.103602,9797125,0.42975466782346866,2024/25,0,0
2024-09-09,5-18,0.9993677888380761,0.33312259627935886,0,0,6.322111619238342e-4,0,0,2024,36,75.766197,9797125,0.7733513352131365,2024/25,0,0
2024-09-16,5-18,0,0.33312259627935886,0,0,1,0,0,2024,37,78.57986600000001,9797125,0.8020706686910701,2024/25,0,0
2024-09-23,5-18,0.41873552134645387,0.4765537446745116,0.5226746044211575,0.5371014513508291,0.032605103463712586,0.012345679012345678,0.00546448087431694,2024,38,154.143197,9797125,1.5733513352131365,2024/25,0.8423125519125683,0.40140720080027836
2024-09-30,5-18,0,0.14343114839515292,0.896664473332746,1,0,0,0.00425531914893617,2024,39,204.48494,9797125,2.087193334779336,2024/25,0.8701486808510638,0.12480642456899549
2024-10-07,5-18,0,0.14343114839515292,0.9752845528384179,0.9752845528384179,0.024715447161582135,0,0.003717472118959107,2024,40,206.04392399999998,9797125,2.103106003036605,2024/25,0.7659625427509291,0.10986288713443718
2024-10-14,5-18,0.2597656266389443,0.08658854221298161,0.438733549002098,0.438733549002098,0.3015008243589577,0.038461538461538464,0.011278195488721804,2024,41,217.2986,9797125,2.2179833369483393,2024/25,2.4507360902255635,0.2122056654013737
2024-10-21,5-18,0.23551898459732085,0.16644842797798032,0.3582350642184018,0.36441153167858875,0.3960088110264153,0.0673076923076923,0.03597122302158273,2024,42,242.520188,9797125,2.4754220039042067,2024/25,8.723747769784172,1.452054102356987
2024-10-28,5-18,0.4608765383456346,0.3218814345753904,0.5184131878839553,0.5245126215914336,0.009188358616336042,0.02564102564102564,0.049773755656108594,2024,43,234.07918099999998,9797125,2.3892640034704056,2024/25,11.650999959276016,3.7502405811295794
2024-11-04,5-18,0.10420316032704896,0.270027279138092,0.8644921161478439,0.8644921161478439,0.03130472352510719,0,0.03864734299516908,2024,44,213.128813,9797125,2.1754220039042065,2024/25,8.23686233816425,2.224177525809515
2024-11-11,5-18,0.12394749276416855,0.23410167024884906,0.5287903342364145,0.5623031277712649,0.3058940416014679,0.0759493670886076,0.038461538461538464,2024,45,242.520188,9797125,2.4754220039042067,2024/25,9.32769953846154,2.183630041533265
2024-11-18,5-18,0.07476555272391007,0.1061249400117646,0.7272649063488791,0.8012240475082614,0.11640712341076166,0.09166666666666666,0.06463878326996197,2024,46,338.83102099999996,9797125,3.4584740013014015,2024/25,21.90162493155893,2.3243086320218596
2024-11-25,5-18,0.010841969508697844,0.07500454307231423,0.8240581870557852,0.8240581870557852,0.16509984343551692,0.061946902654867256,0.07692307692307693,2024,47,415.851903,9797125,4.244632001735202,2024/25,31.988607923076923,2.3992909207897952
2024-12-02,5-18,0.10615632754515585,0.07178983127472567,0.5628402450482402,0.6476847075490004,0.2301565972164981,0.1487603305785124,0.1016949152542373,2024,48,527.891498,9797125,5.388228669124871,2024/25,53.68388115254237,3.853956770113442
2024-12-09,5-18,0.09528795939602011,0.07609620804640672,0.8322386151207941,0.8322386151207941,0.07247342548318578,0.16279069767441862,0.12672176308539945,2024,49,788.3455190000001,9797125,8.046702670426274,2024/25,99.90053408815429,7.602051825919336
2024-12-16,5-18,2.255757825351392e-5,0.07248980475292784,0.7983126943892583,0.8054632441592725,0.19451399621246634,0.16541353383458646,0.15926892950391644,2024,50,1109.039841,9797125,11.32005400563941,2024/25,176.6355882532637,12.804279304897639
2024-12-23,5-18,0.0670819100073069,0.05413087634386293,0.7772370963134125,0.7772370963134125,0.1556809936792805,0.1917808219178082,0.17014925373134326,2024,51,1663.2047460000001,9797125,16.976457338249745,2024/25,282.99304633432837,15.318661597296602
2024-12-30,5-18,0.07331616487153557,0.04702321068214225,0.7551796922737661,0.7618625121805633,0.16417252540857857,0.17142857142857143,0.17391304347826086,2024,52,1058.900964,9797125,10.80828267476428,2024/25,184.15668939130433,8.659638803773134
2025-01-06,5-18,0.05226831834037129,0.06847976172334584,0.4086432194968118,0.5034315947710205,0.43217599247710753,0.30158730158730157,0.21844660194174756,2025,1,1093.780755,9797125,11.164303354300369,2024/25,238.9326891990291,16.362053624267762
2025-01-13,5-18,0.04144733840173725,0.05997976836620806,0.7048826043111408,0.7071715626561806,0.2512465074079259,0.2702702702702703,0.2463768115942029,2025,2,1371.2182229999999,9797125,13.996128690814906,2024/25,337.8363737826087,20.263347445160555
2025-01-20,5-18,0.12408976074179207,0.0766880344765194,0.6138462518542644,0.6138462518542644,0.2620639874039435,0.12307692307692308,0.23267326732673269,2025,3,1353.0175800000002,9797125,13.810353343455354,2024/25,314.811021089109,24.142238438869864
2025-01-27,5-18,1.7094893748810064e-5,0.055229628127416254,0.46727182572845266,0.46997272050905564,0.5300100857863819,0.2727272727272727,0.22685185185185183,2025,4,1441.9392249999999,9797125,14.71798333694834,2024/25,327.10658344907404,18.065974961922013
