Year,Week,date,age_group,ILI,ILI_per_100k,total_samples,flu_samples,prop_flu,smooth_prop,ILI_flu
2023,25,2023-06-26,19-64,278.1571280000001,0.8000000000000004,34769641,5.754975062068968,0,0.020689655172413793,0.9591625103448305
2023,26,2023-07-03,19-64,347.69641,1,34769641,4.2402001219512195,0,0.012195121951219513,0.7067000203252051
2023,27,2023-07-10,19-64,417.23569200000003,1.2000000000000002,34769641,0,0,0,0
2023,28,2023-07-17,19-64,625.8535380000003,1.8000000000000007,34769641,0,0,0,0
2023,29,2023-07-24,19-64,486.7749739999998,1.3999999999999995,34769641,2.5091493505154623,0.012345679012345678,0.005154639175257731,1.1142861524662094e-15
2023,30,2023-07-31,19-64,625.8535380000003,1.8000000000000007,34769641,5.663832923076925,0.014285714285714285,0.009049773755656108,2.5152470875320022e-15
2023,31,2023-08-07,19-64,556.3142560000002,1.6000000000000008,34769641,5.248247698113209,0,0.009433962264150943,2.330690173352505e-15
2023,32,2023-08-14,19-64,591.0838970000001,1.7000000000000004,34769641,8.778473717821784,0.028169014084507043,0.014851485148514853,3.898425457037018e-15
2023,33,2023-08-21,19-64,556.3142560000002,1.6000000000000008,34769641,5.427456156097564,0,0.00975609756097561,2.410274715857225e-15
2023,34,2023-08-28,19-64,486.7749739999998,1.3999999999999995,34769641,9.54460733333333,0.03333333333333333,0.0196078431372549,4.238657128989112e-15
2023,35,2023-09-04,19-64,486.7749739999998,1.3999999999999995,34769641,4.0734307447698725,0,0.008368200836820083,1.8089666408238048e-15
2023,36,2023-09-11,19-64,591.0838970000001,1.7000000000000004,34769641,6.9267644179687515,0.011111111111111112,0.01171875,3.0761013371932717e-15
2023,37,2023-09-18,19-64,625.8535380000003,1.8000000000000007,34769641,1.9743013817034707,0,0.003154574132492113,8.767659406065812e-16
2023,38,2023-09-25,19-64,695.39282,2,34769641,1.9811761253561253,0,0.0028490028490028487,0.6603920417853759
2023,39,2023-10-02,19-64,1147.3981529999996,3.299999999999999,34769641,7.59866326490066,0.015625,0.006622516556291391,2.53288775496689
2023,40,2023-10-09,19-64,1286.476717,3.7,34769641,9.783092904942965,0.005154639175257732,0.007604562737642585,4.076288710392906
2023,41,2023-10-16,19-64,1390.78564,4,34769641,11.234132794830373,0.004291845493562232,0.008077544426494346,2.808533198707598
2023,42,2023-10-23,19-64,1356.0159990000002,3.9000000000000004,34769641,8.168771078313254,0.008438818565400843,0.006024096385542168,3.40365461596386
2023,43,2023-10-30,19-64,1286.476717,3.7,34769641,7.77327321450151,0.005208333333333333,0.006042296072507553,2.591091071500507
2023,44,2023-11-06,19-64,1425.5552809999997,4.099999999999999,34769641,17.221473193288585,0.0189873417721519,0.012080536912751677,2.8702455322147715
2023,45,2023-11-13,19-64,1529.8642039999995,4.399999999999999,34769641,20.67384059459459,0.013071895424836602,0.013513513513513514,1.7228200495495583
2023,46,2023-11-20,19-64,1356.0159990000002,3.9000000000000004,34769641,20.816035072368425,0.013793103448275862,0.015350877192982457,1.7346695893640447
2023,47,2023-11-27,19-64,1495.0945629999997,4.299999999999999,34769641,30.446727435155402,0.032640949554896145,0.020364415862808145,7.611681858788864
2023,48,2023-12-04,19-64,1842.790973,5.3,34769641,52.34176123114593,0.03553299492385787,0.02840352595494613,16.201021333449955
2023,49,2023-12-11,19-64,2190.4873829999997,6.3,34769641,105.42452645454543,0.0741687979539642,0.0481283422459893,52.712263227272764
2023,50,2023-12-18,19-64,2572.953434,7.4,34769641,197.3183726909643,0.10902255639097744,0.07668944570994685,93.96112985284024
2023,51,2023-12-25,19-64,2990.1891259999993,8.599999999999998,34769641,294.50631582525807,0.11011904761904762,0.09849086576648133,163.61461990292128
2021,52,2022-01-03,5-18,70.037426,0.7148773339117342,9797125,7.630224162844036,0,0.10894495412844037,2.7856373927843343
2022,1,2022-01-10,5-18,77.122315,0.7871933347793357,9797125,8.083642082152975,0,0.1048158640226629,1.7963649071451093
2022,2,2022-01-17,5-18,64.612954,0.6595093356469373,9797125,0,0,0,0
2022,3,2022-01-24,5-18,78.478433,0.801035334345535,9797125,0,0,0,0
2022,4,2022-01-31,5-18,86.818007,0.8861580004338007,9797125,2.71306271875,0.058823529411764705,0.03125,1.3052453689636292e-15
2022,5,2022-02-07,5-18,97.97125,1,9797125,3.3783189655172414,0,0.034482758620689655,1.625297916686202e-15
2022,6,2022-02-14,5-18,130.277727,1.3297546678234686,9797125,4.202507322580645,0,0.03225806451612903,2.0218121692967688e-15
2022,7,2022-02-21,5-18,75.766197,0.7733513352131365,9797125,0,0,0,0
2022,8,2022-02-28,5-18,75.66476399999999,0.7723160008676014,9797125,0,0,0,0
2022,9,2022-03-07,5-18,93.90289600000001,0.9584740013014024,9797125,7.223299692307694,0.16666666666666666,0.07692307692307693,4.815533128205132
2022,10,2022-03-14,5-18,122.03958600000001,1.2456673360807382,9797125,18.079938666666667,0.15789473684210525,0.14814814814814814,12.053292444444452
2022,11,2022-03-21,5-18,84.10577099999999,0.8584740013014022,9797125,11.365644729729729,0.08333333333333333,0.13513513513513514,11.365644729729734
2022,12,2022-03-28,5-18,155.499315,1.5871933347793359,9797125,18.08131569767442,0.08333333333333333,0.11627906976744186,16.07228062015505
2022,13,2022-04-04,5-18,154.24463,1.5743866695586715,9797125,11.864971538461539,0,0.07692307692307693,10.546641367521373
2022,14,2022-04-11,5-18,140.074852,1.4297546678234685,9797125,15.563872444444442,0.25,0.1111111111111111,13.834553283950621
2022,15,2022-04-18,5-18,75.766197,0.7733513352131365,9797125,18.94154925,0.3333333333333333,0.25,18.94154925000001
2022,16,2022-04-25,5-18,100.88635200000003,1.029754667823469,9797125,33.62878400000001,0.5,0.3333333333333333,33.628784000000024
2022,17,2022-05-02,5-18,60.341733999999995,0.6159126682572693,9797125,20.11391133333333,0,0.3333333333333333,20.11391133333334
2022,18,2022-05-09,5-18,95.25901400000001,0.9723160008676015,9797125,7.938251166666667,0,0.08333333333333333,7.938251166666671
2022,19,2022-05-16,5-18,128.820176,1.3148773339117343,9797125,9.201441142857142,0.25,0.07142857142857142,9.201441142857146
2022,20,2022-05-23,5-18,158.11011799999997,1.613841999566199,9797125,5.855930296296295,0,0.037037037037037035,3.903953530864199
2022,21,2022-05-30,5-18,116.20938199999998,1.1861580004338004,9797125,4.842057583333332,0,0.041666666666666664,1.6140191944444462
2022,22,2022-06-06,5-18,40.646051,0.4148773339117343,9797125,0,0,0,0
2022,23,2022-06-13,5-18,91.08922700000001,0.9297546678234687,9797125,0,0,0,0
2022,24,2022-06-20,5-18,132.98996300000002,1.3574386669558673,9797125,0,0,0,0
2022,25,2022-06-27,5-18,65.86763900000001,0.6723160008676016,9797125,1.9372835000000002,0.1111111111111111,0.02941176470588235,1.937283500000001
2022,26,2022-07-04,5-18,130.17629399999998,1.3287193334779335,9797125,3.828714529411764,0,0.02941176470588235,2.5524763529411776
2022,27,2022-07-11,5-18,99.53023400000001,1.0159126682572694,9797125,3.686304962962963,0,0.037037037037037035,1.2287683209876559
2022,28,2022-07-18,5-18,77.020882,0.7861580004338008,9797125,0,0,0,0
2022,29,2022-07-25,5-18,48.985625,0.5,9797125,0,0,0,0
2022,30,2022-08-01,5-18,61.697852000000005,0.6297546678234687,9797125,0,0,0,0
2022,31,2022-08-08,5-18,51.900727,0.5297546678234686,9797125,0,0,0,0
2022,32,2022-08-15,5-18,43.459720000000004,0.4435966673896679,9797125,0,0,0,0
2022,33,2022-08-22,5-18,42.103602,0.42975466782346866,9797125,0,0,0,0
2022,34,2022-08-29,5-18,36.476264,0.37231600086760147,9797125,0,0,0,0
2022,35,2022-09-05,5-18,39.289933000000005,0.40103533434553507,9797125,0,0,0,0
2022,36,2022-09-12,5-18,28.13669,0.2871933347793358,9797125,0,0,0,0
2022,37,2022-09-19,5-18,106.41225700000001,1.086158000433801,9797125,0,0,0,0
2022,38,2022-09-26,5-18,98.07268300000003,1.0010353343455354,9797125,0,0,0,0
2022,39,2022-10-03,5-18,147.261174,1.5031060030366052,9797125,11.04458805,0.14634146341463414,0.075,2.342791404545459
2022,40,2022-10-10,5-18,233.977748,2.388228669124871,9797125,19.912999829787232,0.06896551724137931,0.0851063829787234,6.879036304835597
2022,41,2022-10-17,5-18,274.623799,2.8031060030366053,9797125,40.59656159130435,0.2,0.14782608695652175,21.756945129885203
2022,42,2022-10-24,5-18,299.64252100000004,3.058474001301403,9797125,64.78757210810812,0.35135135135135137,0.21621621621621623,33.936347294723326
2022,43,2022-10-31,5-18,336.017352,3.429754667823469,9797125,90.46621015384615,0.2708333333333333,0.2692307692307692,57.25610356923079
2022,44,2022-11-07,5-18,298.286403,3.044632001735203,9797125,63.272873363636364,0.0425531914893617,0.21212121212121213,40.648027736639136
2022,45,2022-11-14,5-18,411.68211599999995,4.20207066869107,9797125,71.83714775838925,0.2037037037037037,0.174496644295302,48.16640656718796
2022,46,2022-11-21,5-18,649.221053,6.626648664786863,9797125,101.07633160479043,0.19696969696969696,0.15568862275449102,57.30614239230665
2022,47,2022-11-28,5-18,782.2110160000001,7.984087331742732,9797125,174.60067321428573,0.25,0.22321428571428573,98.18544087065746
2022,48,2022-12-05,5-18,1165.452143,11.89585866261786,9797125,342.3731814747774,0.3592814371257485,0.29376854599406527,194.33307608722677
2022,49,2022-12-12,5-18,1834.368879,18.72354266175026,9797125,606.554839749499,0.34649122807017546,0.3306613226452906,398.10818102557624
2022,50,2022-12-19,5-18,2577.8985599999996,26.312806665220663,9797125,1015.5357963636362,0.44966442953020136,0.3939393939393939,705.751831442967
2022,51,2022-12-26,5-18,2967.781355,30.29237000650701,9797125,1214.9354922031248,0.4298245614035088,0.40937499999999993,829.5830386435229
2022,52,2023-01-02,5-18,1464.955742,14.952914676499486,9797125,615.6602795043104,0.23076923076923078,0.4202586206896552,426.0299446027559
2023,1,2023-01-09,5-18,1290.876507,13.176074685175497,9797125,391.35170121719455,0.10909090909090909,0.3031674208144796,264.6776474217294
2023,2,2023-01-16,5-18,885.4678160000001,9.03803734258775,9797125,128.897213721519,0.09803921568627451,0.14556962025316456,79.49528384156828
2023,3,2023-01-23,5-18,607.8274819999999,6.20414133738214,9797125,46.75596015384614,0.031746031746031744,0.07692307692307691,25.47147413420557
2023,4,2023-01-30,5-18,491.516667,5.016948002602804,9797125,29.225315335135136,0.056338028169014086,0.05945945945945946,12.78790021657262
2023,5,2023-02-06,5-18,515.280704,5.259509335646937,9797125,34.352046933333334,0.11475409836065574,0.06666666666666667,14.05959234682947
2023,6,2023-02-13,5-18,541.959843,5.5318253365145384,9797125,34.41014876190476,0.017543859649122806,0.06349206349206349,8.4113696973545
2023,7,2023-02-20,5-18,425.851894,4.346702670426273,9797125,25.198336923076923,0.0392156862745098,0.05917159763313609,4.559699062271065
2023,8,2023-02-27,5-18,395.0029679999999,4.031825336514538,9797125,11.617734352941172,0.03571428571428571,0.02941176470588235,0.5532254453781523
2023,9,2023-03-06,5-18,393.54541700000004,4.016948002602804,9797125,22.038543352000005,0.08695652173913043,0.05600000000000001,1.0494544453333359
2023,10,2023-03-13,5-18,311.100063,3.1754220039042065,9797125,14.469770372093022,0.01818181818181818,0.046511627906976744,1.6064672228136591e-15
2023,11,2023-03-20,5-18,410.3259980000001,4.1882286691248725,9797125,21.72314107058824,0.057971014492753624,0.052941176470588235,2.411753138374744e-15
2023,12,2023-03-27,5-18,357.17058599999996,3.6456673360807375,9797125,13.889967233333332,0.03571428571428571,0.03888888888888889,1.5420961433735649e-15
2023,13,2023-04-03,5-18,305.37129200000004,3.116948002602805,9797125,19.085705750000002,0.11428571428571428,0.0625,2.1189389964870745e-15
2023,14,2023-04-10,5-18,177.90723400000002,1.8159126682572695,9797125,9.793058752293579,0,0.055045871559633024,1.0872479308303239e-15
2023,15,2023-04-17,5-18,131.836711,1.345667336080738,9797125,6.431059073170732,0,0.04878048780487805,7.139909855758666e-16
2023,16,2023-04-24,5-18,161.228086,1.645667336080738,9797125,3.7063927816091953,0.05,0.022988505747126436,4.114922604447008e-16
2023,17,2023-05-01,5-18,110.78491000000001,1.1307900021690038,9797125,2.546779540229885,0,0.022988505747126436,2.8274932842074887e-16
2023,18,2023-05-08,5-18,92.54677799999999,0.9446320017352028,9797125,4.255024275862068,0.06896551724137931,0.04597701149425287,1.4183414252873567
