5.442, 0.327
6.063, 0.655
6.685, 0.327
10.348, 0.327
10.503, 0.327
10.725, 0.327
10.925, 0.327
11.369, 0.327
11.569, 0.327
11.790, 2.619
11.991, 0.327
12.212, 2.291
12.678, 2.291
12.834, 0.327
13.034, 1.309
13.277, 3.273
13.543, 5.565
13.694, 20.295
13.914, 24.223
14.135, 28.478
14.321, 3.601
14.521, 2.619
14.721, 1.309
15.187, 0.982
15.365, 0.327
16.231, 0.327
17.496, 0.327
17.741, 0.327
17.918, 0.327
18.162, 0.327
23.424, 0.327
23.668, 0.327
23.846, 0.327
24.267, 1.309
24.489, 1.964
24.730, 9.820
24.931, 8.511
