3.944, 0.444
5.025, 0.421
5.209, 2.272
5.439, 0.412
5.646, 0.408
6.107, 0.398
6.291, 0.858
6.498, 0.390
7.142, 0.376
8.408, 0.350
10.548, 0.305
11.169, 0.291
11.400, 4.460
11.607, 0.746
11.814, 7.697
12.044, 11.865
12.251, 11.861
12.458, 0.728
12.619, 9.535
12.872, 11.384
13.079, 24.363
13.287, 58.207
13.517, 77.676
13.747, 132.849
13.931, 47.529
14.115, 10.894
14.345, 4.398
14.552, 3.930
14.736, 0.680
14.944, 2.530
15.174, 5.771
15.358, 0.203
15.634, 0.661
15.841, -0.271
16.025, 2.508
16.209, 0.185
16.439, 2.962
16.646, 1.103
16.877, 2.490
17.498, 0.622
17.981, 1.075
19.454, 0.581
22.146, 0.060
22.607, 2.833
22.837, 0.509
23.021, 0.505
23.665, 2.810
24.079, 0.483
24.264, 5.580
24.471, 5.575
24.747, 19.480
24.931, 4.638
