Year,Week,date,age_group,ILI,ILI_per_100k,flu_samples,prop_flu,smooth_total_samples,smooth_flu_samples,smooth_prop,ILI_flu
2022,14,2022-04-10,19-64,695.39282,2,2,0.030303030303030304,52.333333333333336,2.3333333333333335,0.0445859872611465,31.004775414012745
2022,15,2022-04-17,19-64,591.0838970000001,1.7000000000000004,2,0.06451612903225806,43.666666666666664,2,0.04580152671755725,27.07254490076336
2022,16,2022-04-24,19-64,556.3142560000002,1.6000000000000008,2,0.058823529411764705,26.666666666666668,2,0.075,41.723569200000014
2022,17,2022-05-01,19-64,486.7749739999998,1.3999999999999995,2,0.13333333333333333,21,2,0.09523809523809523,46.35952133333331
2022,18,2022-05-08,19-64,486.7749739999998,1.3999999999999995,2,0.14285714285714285,14.333333333333334,1.6666666666666667,0.11627906976744186,56.601741162790674
2022,19,2022-05-15,19-64,556.3142560000002,1.6000000000000008,1,0.07142857142857142,17,1.3333333333333333,0.0784313725490196,43.63249066666668
2022,20,2022-05-22,19-64,486.7749739999998,1.3999999999999995,1,0.043478260869565216,20,0.6666666666666666,0.03333333333333333,16.22583246666666
2022,21,2022-05-29,19-64,486.7749739999998,1.3999999999999995,0,0,18.666666666666668,0.3333333333333333,0.017857142857142856,8.692410249999996
2022,22,2022-06-05,19-64,243.3874869999999,0.6999999999999997,0,0,18.333333333333332,0.3333333333333333,0.01818181818181818,4.425227036363634
2022,23,2022-06-12,19-64,521.5446149999999,1.4999999999999998,1,0.045454545454545456,16.333333333333332,0.6666666666666666,0.04081632653061225,21.287535306122447
2022,24,2022-06-19,19-64,521.5446149999999,1.4999999999999998,1,0.058823529411764705,25.666666666666668,1.3333333333333333,0.051948051948051945,27.093226753246746
2022,25,2022-06-26,19-64,382.4660509999999,1.0999999999999996,2,0.05263157894736842,30,1,0.03333333333333333,12.748868366666663
2022,26,2022-07-03,19-64,486.7749739999998,1.3999999999999995,0,0,39,1.3333333333333333,0.034188034188034185,16.641879452991446
2022,27,2022-07-10,19-64,625.8535380000003,1.8000000000000007,2,0.045454545454545456,39,0.6666666666666666,0.017094017094017092,10.69835107692308
2022,28,2022-07-17,19-64,347.69641,1,0,0,36.333333333333336,0.6666666666666666,0.018348623853211007,6.379750642201834
2022,29,2022-07-24,19-64,173.848205,0.5,0,0,32.666666666666664,0,0,0
2022,30,2022-07-31,19-64,417.23569200000003,1.2000000000000002,0,0,28.333333333333332,0.3333333333333333,0.011764705882352941,4.9086552
2022,31,2022-08-07,19-64,382.4660509999999,1.0999999999999996,1,0.04,31.666666666666668,1.3333333333333333,0.042105263157894736,16.103833726315784
2022,32,2022-08-14,19-64,278.1571280000001,0.8000000000000004,3,0.08108108108108109,29.333333333333332,2,0.06818181818181819,18.965258727272737
2022,33,2022-08-21,19-64,347.69641,1,2,0.07692307692307693,25.666666666666668,2.3333333333333335,0.09090909090909091,31.608764545454548
2022,34,2022-08-28,19-64,278.1571280000001,0.8000000000000004,2,0.14285714285714285,19.333333333333332,1.6666666666666667,0.08620689655172414,23.9790627586207
2022,35,2022-09-04,19-64,312.92676900000015,0.9000000000000004,1,0.05555555555555555,18.333333333333332,2,0.1090909090909091,34.137465709090925
2022,36,2022-09-11,19-64,347.69641,1,3,0.13043478260869565,34.333333333333336,2.3333333333333335,0.06796116504854369,23.629853106796116
2022,37,2022-09-18,19-64,452.0053329999999,1.2999999999999996,3,0.04838709677419355,43.666666666666664,2.3333333333333335,0.0534351145038168,24.152956725190837
2022,38,2022-09-25,19-64,521.5446149999999,1.4999999999999998,1,0.021739130434782608,52,1.6666666666666667,0.032051282051282055,16.716173557692308
2022,39,2022-10-02,19-64,1043.0892299999998,2.9999999999999996,1,0.020833333333333332,71.33333333333333,4.333333333333333,0.06074766355140187,63.36523359813083
2022,40,2022-10-09,19-64,1251.7070760000006,3.6000000000000014,11,0.09166666666666666,97,7.333333333333333,0.07560137457044673,94.63077550515467
2022,41,2022-10-16,19-64,1495.0945629999997,4.299999999999999,10,0.08130081300813008,118.33333333333333,9.666666666666666,0.08169014084507042,122.13448542816899
2022,42,2022-10-23,19-64,1286.476717,3.7,8,0.07142857142857142,125.66666666666667,9.666666666666666,0.07692307692307691,98.95974746153846
2022,43,2022-10-30,19-64,1390.78564,4,11,0.07746478873239436,138.66666666666666,10,0.07211538461538462,100.29704134615386
2022,44,2022-11-06,19-64,1356.0159990000002,3.9000000000000004,11,0.06790123456790123,152,10.666666666666666,0.07017543859649122,95.15901747368422
2022,45,2022-11-13,19-64,1808.0213319999996,5.199999999999998,10,0.06578947368421052,152,14,0.09210526315789473,166.52828057894732
2022,46,2022-11-20,19-64,1981.8695369999994,5.6999999999999975,21,0.14788732394366197,140.33333333333334,14.666666666666666,0.10451306413301661,207.13125802375288
2022,47,2022-11-27,19-64,2503.414152000001,7.200000000000003,13,0.10236220472440945,146.33333333333334,20.333333333333332,0.1389521640091116,347.8548138314352
2022,48,2022-12-04,19-64,3442.194459000001,9.900000000000002,27,0.1588235294117647,160.33333333333334,24,0.14968814968814967,515.2557194345115
2022,49,2022-12-11,19-64,5667.451483000003,16.300000000000008,32,0.17391304347826086,192.66666666666666,41.333333333333336,0.21453287197231835,1215.8546434117652
2022,50,2022-12-18,19-64,8901.028096000004,25.600000000000012,65,0.29017857142857145,271,87,0.3210332103321033,2857.5256249151303
2022,51,2022-12-25,19-64,11647.829735,33.5,164,0.4049382716049383,291.6666666666667,106,0.3634285714285714,4233.154120834285
2022,52,2023-01-01,19-64,6884.388918000002,19.800000000000004,89,0.3617886178861789,311,107.33333333333333,0.34512325830653806,2375.962734829583
2023,1,2023-01-08,19-64,11439.211888999998,32.9,69,0.24468085106382978,271.6666666666667,61.666666666666664,0.2269938650306748,2596.630919588956
2023,2,2023-01-15,19-64,5771.760406000001,16.600000000000005,27,0.09407665505226481,248.66666666666666,35,0.14075067024128687,812.3791456166222
2023,3,2023-01-22,19-64,3129.2676900000006,9.000000000000002,9,0.05084745762711865,202,15.666666666666666,0.07755775577557755,242.69897925742578
2023,4,2023-01-29,19-64,1599.403486,4.6,11,0.07746478873239436,152.33333333333334,7.666666666666667,0.05032822757111597,80.49514262144419
2023,5,2023-02-05,19-64,1912.3302549999996,5.499999999999999,3,0.021739130434782608,150.66666666666666,8.666666666666666,0.05752212389380531,110.00129785398228
2023,6,2023-02-12,19-64,1390.78564,4,12,0.06976744186046512,157,7.666666666666667,0.04883227176220807,67.91522233545648
2023,7,2023-02-19,19-64,1564.6338450000003,4.500000000000001,8,0.049689440993788817,163,9,0.05521472392638037,86.39082579754603
2023,8,2023-02-26,19-64,1425.5552809999997,4.099999999999999,7,0.04487179487179487,151.33333333333334,8.666666666666666,0.057268722466960346,81.63972974889866
2023,9,2023-03-05,19-64,1425.5552809999997,4.099999999999999,11,0.08029197080291971,145.66666666666666,10,0.06864988558352403,97.86420693363843
2023,10,2023-03-12,19-64,1321.246358,3.8000000000000003,12,0.08333333333333333,150,11.666666666666666,0.07777777777777778,102.76360562222223
2023,11,2023-03-19,19-64,938.7803069999999,2.6999999999999997,12,0.07100591715976332,149,10,0.06711409395973154,63.005389731543616
2023,12,2023-03-26,19-64,834.4713840000001,2.4000000000000004,6,0.04477611940298507,142.33333333333334,8.666666666666666,0.06088992974238875,50.81090394379391
2023,13,2023-04-02,19-64,1077.8588710000001,3.1,8,0.06451612903225806,116.66666666666667,7,0.06,64.67153226
2023,14,2023-04-09,19-64,695.39282,2,7,0.07608695652173914,98.66666666666667,6.666666666666667,0.06756756756756757,46.986001351351355
2023,15,2023-04-16,19-64,764.9321019999998,2.1999999999999993,5,0.0625,97.33333333333333,6.333333333333333,0.06506849315068493,49.772979239726006
2023,16,2023-04-23,19-64,625.8535380000003,1.8000000000000007,7,0.058333333333333334,99,4.333333333333333,0.043771043771043766,27.394262606060614
2023,17,2023-04-30,19-64,417.23569200000003,1.2000000000000002,1,0.010309278350515464,95.33333333333333,3,0.03146853146853147,13.129794503496505
2023,18,2023-05-07,19-64,521.5446149999999,1.4999999999999998,1,0.014492753623188406,76,0.6666666666666666,0.008771929824561403,4.574952763157894
2023,19,2023-05-14,19-64,591.0838970000001,1.7000000000000004,0,0,64.33333333333333,1,0.015544041450777204,9.187832595854925
2023,20,2023-05-21,19-64,556.3142560000002,1.6000000000000008,2,0.03225806451612903,65.66666666666667,1,0.015228426395939085,8.471790700507617
2023,21,2023-05-28,19-64,591.0838970000001,1.7000000000000004,1,0.0136986301369863,62.666666666666664,1,0.01595744680851064,9.432189845744684
2023,22,2023-06-04,19-64,486.7749739999998,1.3999999999999995,0,0,65.66666666666667,0.3333333333333333,0.005076142131979695,2.4709389543147195
2023,23,2023-06-11,19-64,625.8535380000003,1.8000000000000007,0,0,55,0.3333333333333333,0.006060606060606061,3.793051745454547
2023,24,2023-06-18,19-64,347.69641,1,1,0.024390243902439025,58.333333333333336,1,0.017142857142857144,5.960509885714286
2023,25,2023-06-25,19-64,278.1571280000001,0.8000000000000004,2,0.031746031746031744,48.333333333333336,1,0.020689655172413793,5.754975062068968
2023,26,2023-07-02,19-64,347.69641,1,0,0,54.666666666666664,0.6666666666666666,0.012195121951219513,4.2402001219512195
2023,27,2023-07-09,19-64,382.4660509999999,1.0999999999999996,0,0,48,0,0,0
2023,28,2023-07-16,19-64,417.23569200000003,1.2000000000000002,0,0,57.666666666666664,0,0,0
2023,29,2023-07-23,19-64,452.0053329999999,1.2999999999999996,0,0,64.66666666666667,0.3333333333333333,0.005154639175257731,2.3299243969072156
2023,30,2023-07-30,19-64,625.8535380000003,1.8000000000000007,1,0.012345679012345678,73.66666666666667,0.6666666666666666,0.009049773755656108,5.663832923076925
2023,31,2023-08-06,19-64,521.5446149999999,1.4999999999999998,1,0.014285714285714285,70.66666666666667,0.6666666666666666,0.009433962264150943,4.920232216981131
2023,32,2023-08-13,19-64,591.0838970000001,1.7000000000000004,0,0,67.33333333333333,1,0.014851485148514853,8.778473717821784
2023,33,2023-08-20,19-64,556.3142560000002,1.6000000000000008,2,0.028169014084507043,68.33333333333333,0.6666666666666666,0.00975609756097561,5.427456156097564
2023,34,2023-08-27,19-64,486.7749739999998,1.3999999999999995,0,0,68,1.3333333333333333,0.0196078431372549,9.54460733333333
2023,35,2023-09-03,19-64,591.0838970000001,1.7000000000000004,2,0.03333333333333333,79.66666666666667,0.6666666666666666,0.008368200836820083,4.946308761506277
2023,36,2023-09-10,19-64,625.8535380000003,1.8000000000000007,0,0,85.33333333333333,1,0.01171875,7.3342211484375035
2023,37,2023-09-17,19-64,695.39282,2,1,0.011111111111111112,105.66666666666667,0.3333333333333333,0.003154574132492113,2.193668201892744
2023,38,2023-09-24,19-64,1147.3981529999996,3.299999999999999,0,0,117,0.3333333333333333,0.0028490028490028487,3.2689406068376057
